Gene	start	end	description	database_name
YDL247W	6285	7632	Name=Major facilitator superfamily (MFS) profile.	PS50850
YDL247W	6609	6684	Name=Sugar transport proteins signature 2.	PS00217
YDL246C	9513	9555	Name=Zinc-containing alcohol dehydrogenases signature.	PS00059
YDL245C	11821	13171	Name=Major facilitator superfamily (MFS) profile.	PS50850
YDL245C	12190	12241	Name=Sugar transport proteins signature 1.	PS00216
YDL245C	12769	12844	Name=Sugar transport proteins signature 2.	PS00217
YDL240W	22901	23111	Name=LIM domain profile.	PS50023
YDL240W	22907	23024	Name=LIM zinc-binding domain signature.	PS00478
YDL240W	24074	24266	Name=LIM domain profile.	PS50023
YDL240W	24080	24179	Name=LIM zinc-binding domain signature.	PS00478
YDL240W	25013	25682	Name=Rho GTPase-activating proteins domain profile.	PS50238
YDL235C	33531	33846	Name=Histidine-containing phosphotransfer (HPt) domain profile.	PS50894
YDL234C	34578	35322	Name=TBC/rab GAP domain profile.	PS50086
YDL230W	42745	43684	Name=PTP type protein phosphatase domain profile.	PS50055
YDL230W	43378	43657	Name=Tyrosine specific protein phosphatases domain profile.	PS50056
YDL230W	43450	43480	Name=Tyrosine specific protein phosphatases active site.	PS00383
YDL229W	44101	44122	Name=Heat shock hsp70 proteins family signature 1.	PS00297
YDL229W	44665	44704	Name=Heat shock hsp70 proteins family signature 2.	PS00329
YDL229W	45076	45118	Name=Heat shock hsp70 proteins family signature 3.	PS01036
YDL227C	46921	47386	Name=Intein DOD-type homing endonuclease domain profile.	PS50819
YDL226C	51792	52140	Name=ARF GTPase-activating proteins domain profile.	PS50115
YDL225W	52505	53462	Name=Septin-type guanine nucleotide-binding (G) domain profile.	PS51719
YDL224C	54471	54747	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YDL216C	69665	70106	Name=MPN domain profile.	PS50249
YDL215C	72019	72058	Name=Glu / Leu / Phe / Val dehydrogenases active site.	PS00074
YDL214C	74586	75462	Name=Protein kinase domain profile.	PS50011
YDL214C	75069	75105	Name=Serine/Threonine protein kinases active-site signature.	PS00108
YDL214C	75375	75444	Name=Protein kinases ATP-binding region signature.	PS00107
YDL213C	77501	77732	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YDL210W	84579	84672	Name=Amino acid permeases signature.	PS00218
YDL209C	86542	86821	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YDL209C	86944	87025	Name=Zinc finger C3H1-type profile.	PS50103
YDL208W	87794	87845	Name=Ribosomal protein L7Ae signature.	PS01082
YDL205C	92977	93025	Name=Porphobilinogen deaminase cofactor-binding site.	PS00533
YDL204W	94695	95313	Name=Reticulon domain profile.	PS50845
YDL201W	99711	100398	Name=SAM-dependent methyltransferase TRMB-type domain profile.	PS51625
YDL200C	100602	100620	Name=Methylated-DNA--protein-cysteine methyltransferase active site.	PS00374
