Gene	start	end	description	database_name	transposons	transposons_normalized
YOL140W	58777	59287	Name=Transaminase_4ab_Lys_Orn	PIRSF000521	9	0.018
YOL140W	59305	60022	Name=Transaminase_4ab_Lys_Orn	PIRSF000521	19	0.026
YOL136C	67578	68751	Name=PFK27	PIRSF000711	599	0.511
YOL126C	81810	82890	Name=Lac_mal_DH	PIRSF000102	1032	0.956
YOL124C	85458	86754	Name=tRNA_Mtase_TRM11	PIRSF017259	986	0.761
YOL093W	142818	143694	Name=tRNA_m1G_Mtase_euk	PIRSF016323	593	0.677
YOL090W	147388	150268	Name=MSH2	PIRSF005813	760	0.264
YOL062C	210522	211992	Name=AP_complex_mu	PIRSF005992	984	0.669
YOL057W	220770	222900	Name=Dipeptidyl-peptidase_III	PIRSF007828	947	0.445
YOL056W	223283	223670	Name=6PFK_fruc_bisph_Ptase	PIRSF000709	467	1.207
YOL056W	223823	224174	Name=6PFK_fruc_bisph_Ptase	PIRSF000709	495	1.41
YOL052C	232448	233621	Name=SAM_decarbox_euk	PIRSF001355	1730	1.475
YOL049W	238622	240092	Name=GSHase	PIRSF001558	659	0.448
YOL040C	253151	253574	Name=RPS19p_RPS19a_RPS15e_RPS19o	PIRSF002144	14	0.033
YOL020W	286343	287855	Name=AA_transporter	PIRSF006060	1730	1.144
YOR014W	357677	359945	Name=PP2A_B56	PIRSF028043	234	0.103
YOR048C	418632	421647	Name=Exonuclease_Xrn2	PIRSF037239	85	0.028
YOR056C	430249	431623	Name=Nob1	PIRSF037125	790	0.575
YOR060C	440392	441160	Name=UCP022788	PIRSF022788	143	0.186
YOR086C	483221	486773	Name=Tricalbin	PIRSF037232	1874	0.528
YOR099W	511852	513001	Name=Glycolip_mannosyltransf_fung	PIRSF018153	1365	1.188
YOR103C	516451	516838	Name=DAD1_Ost2	PIRSF005588	7	0.018
YOR110W	528944	530246	Name=Tau55_TFC7	PIRSF036802	272	0.209
YOR111W	530471	531125	Name=Maf	PIRSF006305	221	0.338
YOR119C	548794	550234	Name=STPK_RIO1	PIRSF038147	49	0.034
YOR120W	551129	552050	Name=AKR	PIRSF000097	496	0.539
YOR128C	564481	566188	Name=AIRC	PIRSF001340	28722583	16826.352
YOR132W	573178	574828	Name=Retromer_Vps17	PIRSF011791	497	0.301
YOR142W	593135	594041	Name=SucCS_alpha	PIRSF001553	411	0.454
YOR143C	601388	602336	Name=TPK1	PIRSF031057	62	0.065
YOR150W	612002	612482	Name=RPL13p_RPL13Aa_RPL16e_RPL13o	PIRSF002181	57	0.119
YOR155C	626630	627977	Name=ISN1	PIRSF028836	537	0.399
YOR173W	657267	658278	Name=DcpS	PIRSF028973	747	0.739
YOR184W	679363	680542	Name=SerC	PIRSF000525	118	0.1
YOR196C	715595	716561	Name=Lipoyl_synth	PIRSF005963	268	0.277
YOR196C	716573	716834	Name=Lipoyl_synth	PIRSF005963	53	0.203
YOR209C	736439	737723	Name=NAPRT	PIRSF000484	633	0.493
YOR210W	738323	738530	Name=RpoN_RPB10	PIRSF005653	9	0.043
YOR212W	742979	744173	Name=GNBP_B	PIRSF002394	515	0.431
YOR213C	744615	745278	Name=SAS5/TFIID_14	PIRSF016551	134	0.202
YOR217W	749307	751884	Name=RFC1	PIRSF036578	1248	0.484
YOR224C	760827	761262	Name=RPB8	PIRSF000779	12	0.028
YOR241W	787157	788633	Name=FPGS	PIRSF038895	120	0.081
YOR243C	790213	792238	Name=Pseudouridin_synth_euk	PIRSF037016	475	0.235
YOR269W	826403	827867	Name=LisH	PIRSF037647	98	0.067
YOR270C	828081	830562	Name=ATP6V0A1	PIRSF001293	243	0.098
YOR274W	837677	838958	Name=IPP_transferase	PIRSF039110	1215	0.948
YOR312C	900678	901191	Name=Ribosomal_L18a	PIRSF002190	73	0.142
YOR323C	921606	922902	Name=GPR	PIRSF000151	11	0.008
YOR327C	930736	931078	Name=VAMP-5_synaptobrevin	PIRSF005409	141	0.412
YOR330C	939815	943382	Name=DNA_pol_mitochondrial	PIRSF000797	386	0.108
YOR346W	981873	984783	Name=REV1	PIRSF036573	1242	0.427
YOR361C	1015363	1017586	Name=Transl_init_eIF3b	PIRSF036424	188	0.085
YOR368W	1026846	1028046	Name=RAD17	PIRSF011769	431	0.359
YOR370C	1029185	1030880	Name=Rab_ger_ger_transf_A_fungal	PIRSF037514	58	0.034
YOR375C	1041680	1043030	Name=Glu_DH	PIRSF000185	784	0.581
YOR393W	1080279	1081578	Name=Enolase	PIRSF001400	1156	0.89
