Gene	start	end	description	database_name	transposons	transposons_normalized
YGL248W	35659	36760	Name=3_5-cyc_nuc_Pdiesterase	PIRSF000962	1447	1.314
YGL233W	59161	61852	Name=Sec15	PIRSF025007	67	0.025
YGL231C	63050	63617	Name=UCP017207_Tmem85	PIRSF017207	422	0.744
YGL220W	82389	82731	Name=BolA	PIRSF003113	657	1.921
YGL211W	92566	93526	Name=ATPase_YdaO	PIRSF004976	53	0.055
YGL206C	102548	107501	Name=CHC	PIRSF002290	115	0.023
YGL205W	108182	110339	Name=Acyl-CoA_oxidase	PIRSF000168	1451	0.673
YGL194C	140382	141705	Name=HDAC_I_euk	PIRSF037913	995	0.752
YGL191W	144823	145195	Name=COX_VIa	PIRSF000277	190	0.511
YGL190C	145811	147386	Name=PPA2_B55	PIRSF037309	95	0.06
YGL186C	151039	151327	Name=Pur-cyt_permease	PIRSF002744	195	0.677
YGL186C	151396	152689	Name=Pur-cyt_permease	PIRSF002744	678	0.524
YGL184C	154791	156009	Name=CGS	PIRSF001434	967	0.794
YGL183C	156628	157279	Name=MND1	PIRSF026991	1090	1.674
YGL173C	175529	180110	Name=Exonuclease_Xnr1	PIRSF006743	938	0.205
YGL169W	186107	187337	Name=Tln_factor_SUA5	PIRSF004930	41	0.033
YGL148W	226402	227524	Name=Chorismate_synth	PIRSF001456	307	0.274
YGL147C	227768	228326	Name=RPL6p_RPL6a_RPL9e_RPL9o	PIRSF002162	335	0.6
YGL144C	232569	233184	Name=UCP005412_abhydr	PIRSF005412	126	0.205
YGL144C	233169	234504	Name=UCP005412_abhydr	PIRSF005412	376	0.282
YGL137W	249872	252533	Name=Beta'-COP	PIRSF005567	51	0.019
YGL136C	252899	253832	Name=23S_rRNA_mtase	PIRSF005461	1008	1.08
YGL135W	254644	255292	Name=RPL1p_RPL1a_RPL10e_RPL1o	PIRSF002155	320	0.494
YGL130W	266148	267516	Name=mRNA_cap_alpha	PIRSF036959	7	0.005
YGL129C	267725	269072	Name=RSM23	PIRSF036996	30	0.022
YGL095C	328876	330604	Name=VPS45_Sec1	PIRSF005715	61	0.035
YGL089C	344793	345150	Name=Mating_factor_alpha	PIRSF001866	509	1.426
YGL077C	362293	363820	Name=AA_transporter	PIRSF006060	825	0.54
YGL070C	374485	374815	Name=RNApol_RpoM	PIRSF005586	214	0.648
YGL062W	385241	388706	Name=PCB	PIRSF001594	2734	0.789
YGL056C	396037	397615	Name=UCP_CBS_YBR214w	PIRSF018148	1277	0.809
YGL055W	398727	400158	Name=OLE1	PIRSF000345	104	0.073
