Gene	start	end	description	database_name	transposons	transposons_normalized
YBL112C	2707	2896	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	100	0.529
YBL111C	3344	3941	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	2218	3.715
YBL106C	11905	12571	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	279	0.419
YBL106C	12961	13831	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	590	0.678
YBL105C	14276	15233	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	17	0.018
YBL105C	14354	14966	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	16	0.026
YBL105C	16097	16271	Name=-	G3DSA:3.30.60.20	4	0.023
YBL105C	16304	16505	Name=-	G3DSA:3.30.60.20	2	0.01
YBL105C	16721	17081	Name=C2 domain	G3DSA:2.60.40.150	3	0.008
YBL104C	20084	21272	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	590	0.497
YBL103C	22468	22699	Name=Helix-loop-helix DNA-binding domain superfamily	G3DSA:4.10.280.10	19	0.082
YBL099W	37161	37443	Name=ATP synthase subunit alpha, N-terminal domain-like superfamily	G3DSA:2.40.30.20	14	0.05
YBL099W	37446	38301	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	106	0.124
YBL099W	38304	38688	Name=ATP synthase, alpha subunit, C-terminal domain superfamily	G3DSA:1.20.150.20	4	0.01
YBL098W	39154	40327	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60	906	0.772
YBL095W	43523	44048	Name=Hotdog Thioesterase	G3DSA:3.10.129.10	595	1.133
YBL091C-A	46796	47177	Name=Immunoglobulins	G3DSA:2.60.40.10	256	0.672
YBL091C	47404	48310	Name=Creatinase/methionine aminopeptidase superfamily	G3DSA:3.90.230.10	699	0.772
YBL091C	47446	47683	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	685	2.89
YBL088C	51135	51696	Name=Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	G3DSA:1.10.1070.11	481	0.857
YBL088C	51825	52290	Name=-	G3DSA:3.30.1010.10	287	0.617
YBL087C	60328	60736	Name=Ribosomal protein L14	G3DSA:2.40.150.20	505	1.238
YBL085W	63927	64098	Name=SH3 Domains	G3DSA:2.30.30.40	35	0.205
YBL085W	64563	64743	Name=Sterile alpha motif/pointed domain superfamily	G3DSA:1.10.150.50	0	0
YBL085W	66192	66567	Name=PH-like domain superfamily	G3DSA:2.30.29.30	1354	3.611
YBL084C	67222	67531	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	17	0.055
YBL084C	67534	67930	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	16	0.04
YBL084C	67936	68152	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	0	0
YBL084C	68821	69370	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	3	0.005
YBL080C	73081	73270	Name=Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 2	G3DSA:1.10.10.410	5	0.026
YBL079W	77161	78238	Name=-	G3DSA:1.20.58.1780	57	0.053
YBL079W	78262	78766	Name=Nucleoporin, Nup155-like, C-terminal, subdomain 1	G3DSA:1.25.40.450	133	0.264
YBL079W	78769	78985	Name=Nucleoporin, helical domain, central subdomain	G3DSA:1.25.40.440	62	0.287
YBL079W	79012	79522	Name=-	G3DSA:1.20.120.1050	139	0.273
YBL079W	79525	79765	Name=-	G3DSA:1.10.167.20	253	1.054
YBL078C	80383	80728	Name=-	G3DSA:3.10.20.90	5	0.014
YBL076C	81732	82329	Name=-	G3DSA:1.10.730.10	11	0.018
YBL076C	82341	83139	Name=HUPs	G3DSA:3.40.50.620	9	0.011
YBL076C	83577	84255	Name=HUPs	G3DSA:3.40.50.620	18	0.027
YBL075C	84501	84837	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10	2387	7.104
YBL075C	84840	85299	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10	613	1.336
YBL075C	85320	86433	Name=-	G3DSA:3.30.420.40	690	0.62
YBL075C	85374	85890	Name=-	G3DSA:3.30.420.40	607	1.176
YBL075C	85518	85764	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10	571	2.321
YBL075C	86088	86250	Name=-	G3DSA:3.30.30.30	247	1.525
YBL074C	86724	87318	Name=AAR2, C-terminal domain superfamily	G3DSA:1.25.40.550	1334	2.246
YBL074C	87360	87786	Name=AAR2, N-terminal domain superfamily	G3DSA:2.60.34.20	111	0.261
YBL072C	88525	89047	Name=-	G3DSA:3.10.290.70	131	0.251
YBL072C	88636	88801	Name=Ribosomal protein S8e, subdomain	G3DSA:1.10.168.20	109	0.661
YBL071W-A	89981	90224	Name=DPH Zinc finger	G3DSA:3.10.660.10	58	0.239
YBL069W	90924	91266	Name=-	G3DSA:3.90.180.10	466	1.363
YBL069W	91269	91446	Name=-	G3DSA:3.40.50.720	106	0.599
YBL069W	91518	91929	Name=-	G3DSA:3.40.50.720	193	0.47
YBL068W-A	91860	91929	Name=-	G3DSA:3.40.50.720	23	0.333
YBL069W	91932	92010	Name=-	G3DSA:3.90.180.10	2	0.026
YBL068W-A	91932	92010	Name=-	G3DSA:3.90.180.10	2	0.026
YBL068W	92468	93356	Name=Phosphoribosyltransferase-like	G3DSA:3.40.50.2020	519	0.584
YBL068W	92891	93308	Name=Phosphoribosyltransferase-like	G3DSA:3.40.50.2020	395	0.947
YBL067C	93881	94823	Name=Cysteine proteinases	G3DSA:3.90.70.10	180	0.191
YBL067C	95228	95501	Name=Cysteine proteinases	G3DSA:3.90.70.10	123	0.451
YBL066C	99752	99953	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	37	0.184
YBL064C	100376	100559	Name=Antioxidant, Horf6; Chain A, domain2	G3DSA:3.30.1020.10	75	0.41
YBL064C	100562	101012	Name=Glutaredoxin	G3DSA:3.40.30.10	256	0.569
YBL063W	102030	103242	Name=Kinesin motor domain	G3DSA:3.40.850.10	550	0.454
YBL063W	103521	103998	Name=Apolipoprotein	G3DSA:1.20.120.20	166	0.348
YBL061C	105726	106254	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	97	0.184
YBL061C	106257	107028	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	98	0.127
YBL060W	108361	108736	Name=Sec7, C-terminal domain superfamily	G3DSA:1.10.1000.11	169	0.451
YBL058W	111443	111584	Name=-	G3DSA:1.10.8.10	98	0.695
YBL058W	112130	112319	Name=SEP domain	G3DSA:3.30.420.210	9	0.048
YBL058W	112331	112703	Name=-	G3DSA:3.10.20.90	710	1.909
YBL057C	112803	113166	Name=Bit1	G3DSA:3.40.1490.10	460	1.267
YBL056W	113765	114641	Name=PPM-type phosphatase domain superfamily	G3DSA:3.60.40.10	1148	1.311
YBL055C	115575	116754	Name=-	G3DSA:3.20.20.140	1198	1.016
