Gene	start	end	description	database_name	transposons	transposons_normalized
YHL050C	2777	3308	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	766	1.443
YHL047C	8596	9172	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	779	1.352
YHL047C	9421	10015	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	682	1.148
YHL040C	19207	19903	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	693	0.996
YHL040C	20116	20764	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	471	0.727
YHL039W	21792	22665	Name=set domain protein methyltransferase, domain 1	G3DSA:3.90.1410.10	713	0.817
YHL036W	26424	27789	Name=Amino acid/polyamine transporter I	G3DSA:1.20.1740.10	1442	1.056
YHL035C	28040	28826	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	1107	1.408
YHL035C	28856	29912	Name=ABC transporter type 1, transmembrane domain	G3DSA:1.20.1560.10	551	0.522
YHL035C	30029	30782	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	429	0.57
YHL035C	30794	31805	Name=ABC transporter type 1, transmembrane domain	G3DSA:1.20.1560.10	582	0.576
YHL034C	33228	33546	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	34	0.107
YHL034C	33552	34062	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	29	0.057
YHL033C	35314	35869	Name=50S ribosomal protein L30e-like	G3DSA:3.30.1330.30	105	0.189
YHL032C	36435	37320	Name=-	G3DSA:3.30.420.40	989	1.118
YHL032C	37329	38373	Name=-	G3DSA:3.30.420.40	1198	1.148
YHL030W	40141	40513	Name=Armadillo-like helical	G3DSA:1.25.10.10	327	0.879
YHL030W	42850	44074	Name=Armadillo-like helical	G3DSA:1.25.10.10	698	0.57
YHL030W	44086	45649	Name=Armadillo-like helical	G3DSA:1.25.10.10	1683	1.077
YHL029C	46129	46843	Name=-	G3DSA:1.10.472.80	591	0.828
YHL027W	51552	51633	Name=Classic Zinc Finger	G3DSA:3.30.160.60	76	0.938
YHL027W	51636	51915	Name=Classic Zinc Finger	G3DSA:3.30.160.60	223	0.799
YHL024W	56760	57174	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	756	1.826
YHL024W	57474	57936	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	491	1.063
