Gene	start	end	description	database_name	transposons	transposons_normalized
YJL225C	3058	3613	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	935	1.685
YJL222W	11586	12207	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	490	0.789
YJL222W	12357	13140	Name=-	G3DSA:2.120.10.10	233	0.298
YJL222W	13194	13344	Name=-	G3DSA:2.10.70.80	41	0.273
YJL222W	13350	13557	Name=-	G3DSA:3.30.60.270	110	0.531
YJL222W	14733	15075	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	326	0.953
YJL222W	15318	15564	Name=-	G3DSA:3.30.60.270	202	0.821
YJL221C	16769	16997	Name=Glycosyl hydrolase, all-beta	G3DSA:2.60.40.1180	74	0.325
YJL221C	17000	17972	Name=Glycosidases	G3DSA:3.20.20.80	750	0.772
YJL221C	17975	18179	Name=Oligo-1,6-glucosidase, domain 2	G3DSA:3.90.400.10	131	0.642
YJL221C	18182	18530	Name=Glycosidases	G3DSA:3.20.20.80	165	0.474
YJL219W	19662	21081	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	1790	1.261
YJL218W	21982	22555	Name=Hexapeptide repeat proteins	G3DSA:2.160.10.10	208	0.363
YJL217W	23154	23727	Name=-	G3DSA:2.60.120.200	515	0.899
YJL216C	24346	24565	Name=Glycosyl hydrolase, all-beta	G3DSA:2.60.40.1180	203	0.927
YJL216C	24595	26062	Name=Glycosidases	G3DSA:3.20.20.80	870	0.593
YJL216C	25534	25759	Name=Oligo-1,6-glucosidase, domain 2	G3DSA:3.90.400.10	428	1.902
YJL214W	27067	28483	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	1636	1.155
YJL213W	32172	33021	Name=-	G3DSA:3.20.20.140	624	0.735
YJL213W	33024	33153	Name=Urease, subunit C, domain 1	G3DSA:2.30.40.10	22	0.171
YJL208C	40253	41060	Name=Extracellular Endonuclease, subunit A	G3DSA:3.40.570.10	684	0.848
YJL206C	49632	49818	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	342	1.839
YJL203W	53344	53518	Name=Surp module	G3DSA:1.10.10.790	72	0.414
YJL203W	53599	53794	Name=Surp module	G3DSA:1.10.10.790	3	0.015
YJL203W	53797	53926	Name=-	G3DSA:6.10.250.1320	3	0.023
YJL201W	54388	54889	Name=CRAL-TRIO lipid binding domain superfamily	G3DSA:3.40.525.10	670	1.337
YJL201W	54895	55426	Name=Rho GTPase activation protein	G3DSA:1.10.555.10	443	0.834
YJL200C	56452	57118	Name=Aconitase, domain 4	G3DSA:3.20.19.10	396	0.595
YJL200C	57259	57775	Name=Aconitase, domain 3	G3DSA:3.30.499.10	162	0.314
YJL200C	57778	58135	Name=Aconitase, Domain 2	G3DSA:3.40.1060.10	103	0.289
YJL200C	58138	58744	Name=Aconitase, domain 3	G3DSA:3.30.499.10	804	1.327
YJL197W	64081	64432	Name=DUSP-like superfamily	G3DSA:3.30.2230.10	180	0.513
YJL197W	64861	65554	Name=Cysteine proteinases	G3DSA:3.90.70.10	306	0.442
YJL197W	66271	67150	Name=Cysteine proteinases	G3DSA:3.90.70.10	444	0.505
YJL194W	69512	70169	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	4	0.006
YJL194W	70172	70433	Name=-	G3DSA:1.10.8.60	2	0.008
YJL194W	70547	70838	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	15	0.052
YJL191W	73793	74201	Name=Ribosomal protein S11	G3DSA:3.30.420.80	318	0.779
YJL190C	74912	75092	Name=-	G3DSA:3.30.1490.10	171	0.95
YJL190C	75095	75299	Name=-	G3DSA:3.30.1370.30	49	0.24
YJL189W	75936	76086	Name=Ribosomal protein L39e	G3DSA:1.10.1620.10	15	0.1
YJL187C	76856	77690	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	341	0.409
YJL187C	77693	78035	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	37	0.108
YJL186W	80614	81295	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10	503	0.739
YJL183W	84530	84947	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10	16	0.038
YJL180C	87588	88215	Name=ATP12 ATPase	G3DSA:1.10.3580.10	111	0.177
YJL180C	88218	88425	Name=ATP12, ATP synthase F1-assembly protein, N-terminal	G3DSA:3.30.2180.10	2	0.01
YJL179W	88790	89114	Name=Prefoldin	G3DSA:1.10.287.370	265	0.818
YJL178C	89578	90043	Name=Mannose-6-phosphate receptor binding domain superfamily	G3DSA:2.70.130.10	403	0.867
YJL177W	90789	91254	Name=Ribosomal protein L22/L17	G3DSA:3.90.470.10	57	0.123
YJL176C	92811	92958	Name=-	G3DSA:1.10.10.60	0	0
YJL176C	93336	93597	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	9	0.034
YJL172W	97989	98616	Name=Zn peptidases	G3DSA:3.40.630.10	526	0.839
YJL172W	98619	99084	Name=-	G3DSA:3.30.70.360	231	0.497
YJL172W	99189	99459	Name=-	G3DSA:1.10.150.900	8	0.03
YJL171C	99796	100603	Name=-	G3DSA:2.60.120.200	441	0.546
YJL168C	102271	102580	Name=Set2, Rpb1 interacting domain	G3DSA:1.10.1740.100	219	0.709
YJL168C	103609	104407	Name=SET domain	G3DSA:2.170.270.10	984	1.233
YJL167W	105017	106067	Name=Farnesyl Diphosphate Synthase	G3DSA:1.10.600.10	8	0.008
YJL166W	106440	106716	Name=Cytochrome b-c1 complex subunit 8 superfamily	G3DSA:1.20.5.210	103	0.373
YJL165C	106899	107967	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	417	0.39
YJL164C	110040	110907	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	359	0.414
YJL164C	110076	110646	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	337	0.591
YJL163C	111698	113120	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	1597	1.123
YJL162C	115353	115617	Name=DnaJ domain	G3DSA:1.10.287.110	320	1.212
YJL155C	129317	129974	Name=Histidine phosphatase superfamily	G3DSA:3.40.50.1240	281	0.428
YJL155C	129980	130607	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	79	0.126
YJL154C	131382	132384	Name=Vacuolar protein sorting-associated protein 35, C-terminal	G3DSA:1.25.40.660	84	0.084
YJL153C	134334	134736	Name=-	G3DSA:3.40.50.720	132	0.328
YJL153C	134832	135930	Name=-	G3DSA:3.40.50.720	440	0.401
YJL149W	137508	137652	Name=-	G3DSA:1.20.1280.50	75	0.521
YJL148W	140497	140875	Name=-	G3DSA:6.20.250.70	139	0.368
YJL146W	143838	144696	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10	747	0.871
YJL145W	145175	146024	Name=CRAL-TRIO lipid binding domain superfamily	G3DSA:3.40.525.10	655	0.771
YJL141C	148266	149043	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	902	1.161
YJL141C	149046	149391	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	222	0.643
YJL140W	151111	151624	Name=Rpb4/RPC9 superfamily	G3DSA:1.20.1250.40	56	0.109
YJL139C	151727	152798	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10	558	0.521
YJL138C	153509	154001	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	95	0.193
YJL138C	154004	154664	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	248	0.376
YJL137C	155278	156121	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10	471	0.559
YJL136C	157012	157270	Name=Ribosomal protein S21e superfamily	G3DSA:3.30.1230.20	6	0.023
YJL134W	158614	158920	Name=Phosphatidic acid phosphatase type 2/haloperoxidase	G3DSA:1.20.144.10	65	0.212
YJL133W	160676	161108	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10	665	1.539
YJL133W	161111	161561	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10	255	0.567
YJL132W	162826	163567	Name=Integrin alpha, N-terminal	G3DSA:2.130.10.130	303	0.409
YJL130C	165746	166631	Name=Aspartate/ornithine carbamoyltransferase	G3DSA:3.40.50.1370	1244	1.406
YJL130C	165776	166250	Name=Aspartate/ornithine carbamoyltransferase	G3DSA:3.40.50.1370	1244	2.624
YJL130C	166856	167855	Name=-	G3DSA:3.20.20.140	915	0.916
YJL130C	167858	168293	Name=Methylglyoxal synthase-like domain superfamily	G3DSA:3.40.50.1380	283	0.651
YJL130C	168320	169115	Name=-	G3DSA:3.30.470.20	227	0.286
YJL130C	168839	169046	Name=ATP-grasp fold, subdomain 1	G3DSA:3.30.1490.20	107	0.517
YJL130C	169118	169442	Name=-	G3DSA:3.40.50.20	269	0.83
YJL130C	169448	169880	Name=Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily	G3DSA:1.10.1030.10	92	0.213
YJL130C	169883	170720	Name=-	G3DSA:3.30.470.20	247	0.295
YJL130C	170732	171068	Name=-	G3DSA:3.40.50.20	99	0.295
YJL130C	171131	171794	Name=Class I glutamine amidotransferase-like	G3DSA:3.40.50.880	186	0.281
YJL130C	171833	172307	Name=Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily	G3DSA:3.50.30.20	81	0.171
YJL128C	178138	178783	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	2610	4.047
YJL128C	178786	179086	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	501	1.67
YJL127C	183047	183299	Name=-	G3DSA:1.10.340.70	30	0.119
YJL127C	183389	184166	Name=-	G3DSA:3.40.630.30	42	0.054
YJL126W	184516	185422	Name=Carbon-nitrogen hydrolase superfamily	G3DSA:3.60.110.10	572	0.631
YJL125C	185530	186439	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150	61	0.067
YJL125C	186442	186676	Name=-	G3DSA:3.10.330.20	5	0.021
YJL124C	187128	187515	Name=-	G3DSA:2.30.30.100	22	0.057
YJL121C	190379	191084	Name=Aldolase class I	G3DSA:3.20.20.70	297	0.421
YJL115W	196290	196755	Name=Histone chaperone ASF1-like superfamily	G3DSA:2.60.40.1490	129	0.277
YJL112W	205899	206247	Name=-	G3DSA:6.10.280.220	141	0.405
YJL112W	206454	206988	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	408	0.764
YJL112W	207018	207447	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	788	1.837
YJL111W	207976	209449	Name=GroEL-like equatorial domain superfamily	G3DSA:1.10.560.10	12	0.008
YJL111W	208315	209098	Name=TCP-1-like chaperonin intermediate domain superfamily	G3DSA:3.30.260.10	11	0.014
YJL111W	208525	208990	Name=GroEL	G3DSA:3.50.7.10	9	0.019
YJL110C	211022	211208	Name=Zinc finger, NHR/GATA-type	G3DSA:3.30.50.10	175	0.941
YJL109C	212005	212515	Name=Armadillo-like helical	G3DSA:1.25.10.10	140	0.275
YJL109C	213007	214399	Name=Armadillo-like helical	G3DSA:1.25.10.10	23	0.017
YJL106W	221450	221828	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	212	0.561
YJL106W	221831	222590	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	238	0.314
YJL105W	225538	225721	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10	150	0.82
YJL105W	225748	226648	Name=SET domain	G3DSA:2.170.270.10	237	0.263
YJL104W	227486	227678	Name=DnaJ domain	G3DSA:1.10.287.110	9	0.047
YJL103C	230746	230827	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	38	0.469
YJL102W	231400	232312	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	121	0.133
YJL102W	232330	232645	Name=Translation factors	G3DSA:2.40.30.10	26	0.083
YJL102W	232705	232927	Name=Elongation Factor G (Translational Gtpase), domain 3	G3DSA:3.30.70.870	12	0.054
YJL102W	233353	233758	Name=-	G3DSA:3.30.70.240	98	0.242
YJL101C	234337	234532	Name=-	G3DSA:1.10.8.960	37	0.19
YJL101C	234535	234784	Name=Glutamate cysteine ligase subdomain	G3DSA:1.10.150.710	13	0.052
YJL101C	234787	235072	Name=-	G3DSA:3.30.590.50	12	0.042
YJL101C	235333	236230	Name=-	G3DSA:3.30.590.50	168	0.187
YJL100W	238259	238550	Name=-	G3DSA:1.10.1070.20	158	0.543
YJL099W	239531	241646	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	559	0.264
YJL095W	250777	251686	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	30	0.033
YJL094C	253140	254370	Name=Sodium/solute  symporter  superfamily	G3DSA:1.20.1530.20	821	0.667
YJL093C	255426	255726	Name=-	G3DSA:1.10.287.70	230	0.767
YJL093C	255729	256092	Name=-	G3DSA:1.10.287.70	302	0.832
YJL092W	257468	258320	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	93	0.109
YJL092W	257783	258080	Name=DExx box DNA helicase domain superfamily	G3DSA:1.10.10.160	57	0.192
YJL092W	258356	258668	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	35	0.112
YJL092W	258671	259079	Name=PCRA; domain 4	G3DSA:1.10.486.10	31	0.076
YJL092W	259133	259316	Name=PCRA; domain 4	G3DSA:1.10.486.10	7	0.038
YJL092W	259319	259676	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	9	0.025
YJL090C	263329	263716	Name=BRCT domain	G3DSA:3.40.50.10190	1	0.003
YJL090C	263785	264100	Name=BRCT domain	G3DSA:3.40.50.10190	4	0.013
YJL090C	264274	264664	Name=BRCT domain	G3DSA:3.40.50.10190	19	0.049
YJL090C	264760	265048	Name=BRCT domain	G3DSA:3.40.50.10190	1	0.003
YJL089W	266055	266283	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	314	1.377
YJL088W	268835	269240	Name=Aspartate/ornithine carbamoyltransferase	G3DSA:3.40.50.1370	6	0.015
YJL088W	269243	269765	Name=Aspartate/ornithine carbamoyltransferase	G3DSA:3.40.50.1370	27	0.052
YJL087C	270760	271372	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	19	0.031
YJL085W	273007	273295	Name=-	G3DSA:1.20.58.1150	10	0.035
YJL085W	273298	273799	Name=-	G3DSA:1.20.1310.30	6	0.012
YJL085W	273802	274315	Name=-	G3DSA:1.10.357.60	14	0.027
YJL085W	274318	274696	Name=Exocyst complex component Exo70	G3DSA:1.20.1280.170	8	0.021
YJL084C	276958	277456	Name=Arrestin-like, C-terminal	G3DSA:2.60.40.640	218	0.438
YJL084C	277579	277861	Name=Arrestin-like, C-terminal	G3DSA:2.60.40.640	347	1.23
YJL083W	280071	280506	Name=-	G3DSA:1.10.238.10	204	0.469
YJL081C	283804	283927	Name=-	G3DSA:3.30.420.40	5	0.041
YJL081C	283930	284158	Name=-	G3DSA:3.30.420.40	0	0
YJL081C	284377	284713	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10	0	0
YJL081C	284818	285268	Name=-	G3DSA:3.30.420.40	5	0.011
YJL080C	285560	285746	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	132	0.71
YJL080C	286190	286412	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	153	0.689
YJL080C	286415	286649	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	74	0.316
YJL080C	286652	286868	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	17	0.079
YJL080C	286871	287093	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	218	0.982
YJL080C	287096	287336	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	15	0.062
YJL080C	288431	288710	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	182	0.652
YJL079C	289877	290297	Name=CAP	G3DSA:3.40.33.10	484	1.152
YJL078C	293495	293912	Name=CAP	G3DSA:3.40.33.10	308	0.739
YJL074C	299183	299828	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	15	0.023
YJL074C	300821	301022	Name=-	G3DSA:3.30.70.1620	0	0
YJL074C	301025	301436	Name=-	G3DSA:1.20.1060.20	8	0.019
YJL074C	302237	302846	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	2	0.003
YJL073W	304783	305113	Name=DnaJ domain	G3DSA:1.10.287.110	116	0.352
YJL072C	305232	305577	Name=-	G3DSA:1.20.58.1020	162	0.47
YJL072C	305583	305829	Name=-	G3DSA:3.40.5.50	4	0.016
YJL071W	307320	307836	Name=-	G3DSA:3.40.630.30	12	0.023
YJL070C	307979	309350	Name=-	G3DSA:3.20.20.140	649	0.473
YJL070C	309503	309938	Name=-	G3DSA:3.20.20.140	133	0.306
YJL069C	310930	312028	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	12	0.011
YJL068C	313018	313912	Name=alpha/beta hydrolase	G3DSA:3.40.50.1820	495	0.554
YJL065C	315230	315470	Name=Histone, subunit A	G3DSA:1.10.20.10	371	1.546
YJL063C	315812	316064	Name=-	G3DSA:1.10.246.170	28	0.111
YJL063C	316067	316472	Name=Ribosomal protein L17	G3DSA:3.90.1030.10	141	0.348
YJL062W	317437	318361	Name=Alkaline Phosphatase, subunit A	G3DSA:3.40.720.10	55	0.06
YJL060W	323485	324718	Name=Aspartate Aminotransferase, domain 1	G3DSA:3.90.1150.10	342	0.277
YJL060W	323608	324370	Name=Pyridoxal phosphate-dependent transferase, major domain	G3DSA:3.40.640.10	339	0.445
YJL059W	325630	326176	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	367	0.672
YJL057C	328507	329239	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	473	0.646
YJL057C	329281	329617	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	144	0.429
YJL056C	330439	330619	Name=Classic Zinc Finger	G3DSA:3.30.160.60	188	1.044
YJL056C	330622	330688	Name=Classic Zinc Finger	G3DSA:3.30.160.60	2	0.03
YJL056C	330691	330775	Name=Classic Zinc Finger	G3DSA:3.30.160.60	2	0.024
YJL056C	330781	330862	Name=Classic Zinc Finger	G3DSA:3.30.160.60	12	0.148
YJL056C	330868	330958	Name=Classic Zinc Finger	G3DSA:3.30.160.60	1	0.011
YJL056C	331150	331297	Name=-	G3DSA:6.10.140.370	7	0.048
YJL055W	333411	334065	Name=-	G3DSA:3.40.50.450	1335	2.041
YJL053W	335901	336450	Name=Arrestin-like, C-terminal	G3DSA:2.60.40.640	34	0.062
YJL053W	336621	337035	Name=Arrestin-like, C-terminal	G3DSA:2.60.40.640	14	0.034
YJL052W	338277	339255	Name=-	G3DSA:3.40.50.720	1692	1.73
YJL052W	338718	339213	Name=Dihydrodipicolinate Reductase; domain 2	G3DSA:3.30.360.10	1163	2.349
YJL050W	342873	343488	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	16	0.026
YJL050W	343491	344262	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	7	0.009
YJL050W	344547	344934	Name=-	G3DSA:2.40.30.300	3	0.008
YJL050W	345081	345714	Name=-	G3DSA:1.10.3380.30	25	0.039
YJL049W	346690	347164	Name=-	G3DSA:6.10.140.1230	29	0.061
YJL048C	347836	348085	Name=-	G3DSA:3.10.20.90	305	1.225
YJL047C	349861	350308	Name=Cullin; Chain C, Domain 2	G3DSA:3.30.230.130	233	0.521
YJL046W	352707	353481	Name=Bira Bifunctional Protein; Domain 2	G3DSA:3.30.930.10	266	0.344
YJL045W	356168	357380	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60	1076	0.888
YJL045W	356879	357188	Name=Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	G3DSA:3.90.700.10	468	1.515
YJL045W	357437	357767	Name=-	G3DSA:1.20.58.100	459	1.391
YJL045W	357770	357926	Name=succinate dehydrogenase protein domain	G3DSA:4.10.80.40	220	1.41
YJL044C	358515	358944	Name=-	G3DSA:1.10.472.80	273	0.636
YJL044C	358971	359310	Name=putative rabgap domain of human tbc1 domain family member 14 like domains	G3DSA:1.10.8.270	275	0.811
YJL042W	363310	364528	Name=Ribonuclease Inhibitor	G3DSA:3.80.10.10	468	0.384
YJL041W	367773	367947	Name=-	G3DSA:1.20.5.170	1	0.006
YJL036W	378888	379314	Name=PX domain superfamily	G3DSA:3.30.1520.10	70	0.164
YJL036W	379374	380091	Name=Arfaptin homology (AH) domain/BAR domain	G3DSA:1.20.1270.60	150	0.209
YJL035C	380488	380998	Name=Cytidine Deaminase, domain 2	G3DSA:3.40.140.10	44	0.086
YJL034W	381486	382593	Name=-	G3DSA:3.30.420.40	16	0.014
YJL034W	381669	381831	Name=-	G3DSA:3.30.30.30	14	0.086
YJL034W	382029	382542	Name=-	G3DSA:3.30.420.40	7	0.014
YJL034W	382149	382398	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10	6	0.024
YJL034W	382611	383073	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10	11	0.024
YJL034W	383076	383292	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10	38	0.176
YJL033W	383891	384590	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	23	0.033
YJL033W	384626	385370	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	14	0.019
YJL031C	386457	387435	Name=Protein prenylyltransferase	G3DSA:1.25.40.120	15	0.015
