Gene	start	end	description	database_name	transposons	transposons_normalized
YIL177C	3075	3630	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	655	1.18
YIL173W	11603	12224	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	447	0.72
YIL173W	12374	13157	Name=-	G3DSA:2.120.10.10	247	0.315
YIL173W	13211	13361	Name=-	G3DSA:2.10.70.80	34	0.227
YIL173W	13367	13574	Name=-	G3DSA:3.30.60.270	109	0.527
YIL173W	14750	15092	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	313	0.915
YIL173W	15335	15581	Name=-	G3DSA:3.30.60.270	173	0.703
YIL172C	16786	17014	Name=Glycosyl hydrolase, all-beta	G3DSA:2.60.40.1180	79	0.346
YIL172C	17017	17989	Name=Glycosidases	G3DSA:3.20.20.80	739	0.76
YIL172C	17992	18196	Name=Oligo-1,6-glucosidase, domain 2	G3DSA:3.90.400.10	144	0.706
YIL172C	18199	18547	Name=Glycosidases	G3DSA:3.20.20.80	167	0.48
YIL166C	31741	32356	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	451	0.733
YIL165C	33729	34074	Name=Carbon-nitrogen hydrolase superfamily	G3DSA:3.60.110.10	753	2.183
YIL164C	34092	34680	Name=Carbon-nitrogen hydrolase superfamily	G3DSA:3.60.110.10	718	1.221
YIL162W	37448	38453	Name=Glycosyl hydrolase domain; family 43	G3DSA:2.115.10.20	773	0.769
YIL162W	38456	38981	Name=-	G3DSA:2.60.120.560	451	0.859
YIL160C	40208	40916	Name=Thiolase-like	G3DSA:3.40.47.10	507	0.716
YIL160C	40532	41339	Name=Thiolase-like	G3DSA:3.40.47.10	660	0.818
YIL159W	42329	43037	Name=Armadillo-like helical	G3DSA:1.25.10.10	107	0.151
YIL159W	44456	44633	Name=-	G3DSA:6.10.30.50	39	0.22
YIL159W	44666	45722	Name=Formin, FH2 domain	G3DSA:1.20.58.2220	493	0.467
YIL156W	49027	49456	Name=Rhodanese-like domain superfamily	G3DSA:3.40.250.10	94	0.219
YIL156W	49897	51304	Name=Cysteine proteinases	G3DSA:3.90.70.10	695	0.494
YIL155C	51767	52211	Name=Alpha-glycerophosphate oxidase, C-terminal domain superfamily	G3DSA:1.10.8.870	428	0.964
YIL155C	52307	53510	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60	1736	1.443
YIL155C	52442	53237	Name=-	G3DSA:3.30.9.10	1585	1.994
YIL153W	55810	56164	Name=Phosphotyrosyl phosphatase activator, C-terminal lid domain	G3DSA:1.20.120.1150	34	0.096
YIL151C	57379	57859	Name=-	G3DSA:3.40.50.1010	413	0.86
YIL150C	61720	62269	Name=-	G3DSA:2.40.50.140	18	0.033
YIL149C	64080	64587	Name=-	G3DSA:1.10.287.1490	168	0.331
YIL149C	65184	65733	Name=-	G3DSA:1.10.287.1490	201	0.366
YIL148W	68711	68948	Name=-	G3DSA:3.10.20.90	55	0.232
YIL148W	68951	69092	Name=Ribosomal protein L40e superfamily	G3DSA:4.10.1060.50	44	0.312
YIL147C	69799	70195	Name=-	G3DSA:3.40.50.2300	9	0.023
YIL147C	70657	71557	Name=Histidine kinase/HSP90-like ATPase superfamily	G3DSA:3.30.565.10	22	0.024
YIL147C	71569	71860	Name=-	G3DSA:1.10.287.130	7	0.024
YIL145C	76356	76716	Name=Pantoate-beta-alanine ligase, C-terminal domain	G3DSA:3.30.1300.10	161	0.447
YIL145C	76719	77280	Name=HUPs	G3DSA:3.40.50.620	116	0.207
YIL144W	78410	78767	Name=Ncd80 complex, Ncd80 subunit	G3DSA:1.10.418.30	9	0.025
YIL144W	78881	79196	Name=-	G3DSA:6.10.250.1950	1	0.003
YIL143C	80719	81409	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	13	0.019
YIL143C	81412	81982	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	13	0.023
YIL142W	83380	84847	Name=GroEL-like equatorial domain superfamily	G3DSA:1.10.560.10	32	0.022
YIL142W	83725	84496	Name=TCP-1-like chaperonin intermediate domain superfamily	G3DSA:3.30.260.10	29	0.038
YIL142W	83932	84388	Name=GroEL	G3DSA:3.50.7.10	23	0.05
YIL140W	85420	85747	Name=Immunoglobulins	G3DSA:2.60.40.10	207	0.633
YIL140W	85810	86110	Name=Immunoglobulins	G3DSA:2.60.40.10	287	0.957
YIL140W	86395	86677	Name=Immunoglobulins	G3DSA:2.60.40.10	103	0.365
YIL139C	88062	88713	Name=HORMA domain	G3DSA:3.30.900.10	234	0.359
YIL138C	89232	89712	Name=-	G3DSA:1.10.287.1490	102	0.212
