Gene	start	end	description	database_name	transposons	transposons_normalized
YIL177C	2994	3447	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194	674	1.488
YIL176C	8849	8867	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724	0	0
YIL169C	25347	26028	Name=Bacterial chemotaxis sensory transducers domain profile.	PS50111	88	0.129
YIL169C	25644	25830	Name=t-SNARE coiled-coil homology domain profile.	PS50192	57	0.306
YIL166C	31039	32320	Name=Major facilitator superfamily (MFS) profile.	PS50850	1868	1.458
YIL165C	33831	34074	Name=Carbon-nitrogen hydrolase domain profile.	PS50263	559	2.3
YIL164C	34089	34680	Name=Carbon-nitrogen hydrolase domain profile.	PS50263	718	1.215
YIL164C	34152	34191	Name=Nitrilases / cyanide hydratase active site signature.	PS00921	661	16.949
YIL164C	34533	34578	Name=Nitrilases / cyanide hydratase signature 1.	PS00920	150	3.333
YIL162W	37481	37520	Name=Glycosyl hydrolases family 32 active site.	PS00609	4	0.103
YIL160C	40211	40250	Name=Thiolases active site.	PS00099	7	0.179
YIL160C	40301	40349	Name=Thiolases signature 2.	PS00737	19	0.396
YIL160C	41027	41081	Name=Thiolases acyl-enzyme intermediate signature.	PS00098	86	1.593
YIL159W	42107	43295	Name=Rho GTPase-binding/formin homology 3 (GBD/FH3) domain profile.	PS51232	372	0.313
YIL159W	44429	45695	Name=Formin homology-2 (FH2) domain profile.	PS51444	533	0.421
YIL159W	45731	45833	Name=Diaphanous autoregulatory domain (DAD) profile.	PS51231	314	3.078
YIL156W	49918	51298	Name=Ubiquitin specific protease (USP) domain profile.	PS50235	671	0.486
YIL156W	49921	49966	Name=Ubiquitin specific protease (USP) domain signature 1.	PS00972	671	14.911
YIL156W	51085	51136	Name=Ubiquitin specific protease (USP) domain signature 2.	PS00973	134	2.627
YIL155C	52301	52331	Name=FAD-dependent glycerol-3-phosphate dehydrogenase signature 2.	PS00978	114	3.8
YIL155C	53438	53489	Name=FAD-dependent glycerol-3-phosphate dehydrogenase signature 1.	PS00977	321	6.294
YIL148W	68711	68936	Name=Ubiquitin domain profile.	PS50053	55	0.244
YIL148W	68789	68864	Name=Ubiquitin domain signature.	PS00299	55	0.733
YIL147C	69823	70186	Name=Response regulatory domain profile.	PS50110	9	0.025
YIL147C	70669	71734	Name=Histidine kinase domain profile.	PS50109	27	0.025
YIL147C	71833	71941	Name=HAMP domain profile.	PS50885	0	0
YIL143C	80812	81274	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194	7	0.015
YIL143C	81436	81922	Name=Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	PS51192	11	0.023
YIL142W	83404	83440	Name=Chaperonins TCP-1 signature 1.	PS00750	0	0
YIL142W	83470	83518	Name=Chaperonins TCP-1 signature 2.	PS00751	1	0.021
YIL142W	83554	83578	Name=Chaperonins TCP-1 signature 3.	PS00995	2	0.083
YIL139C	88107	88707	Name=HORMA domain profile.	PS50815	215	0.358
YIL134W	97416	97698	Name=Solute carrier (Solcar) repeat profile.	PS50920	224	0.794
YIL134W	97764	98025	Name=Solute carrier (Solcar) repeat profile.	PS50920	55	0.211
YIL134W	98067	98325	Name=Solute carrier (Solcar) repeat profile.	PS50920	1	0.004
YIL133C	99095	99164	Name=Ribosomal protein L13 signature.	PS00783	42	0.609
YIL131C	101032	101326	Name=Fork head domain profile.	PS50039	73	0.248
YIL131C	101176	101194	Name=Fork head domain signature 2.	PS00658	64	3.556
YIL131C	101287	101326	Name=Fork head domain signature 1.	PS00657	24	0.615
YIL131C	101809	102007	Name=Forkhead-associated (FHA) domain profile.	PS50006	170	0.859
YIL130W	102842	102923	Name=Zn(2)-C6 fungal-type DNA-binding domain signature.	PS00463	21	0.259
YIL130W	102842	102929	Name=Zn(2)-C6 fungal-type DNA-binding domain profile.	PS50048	24	0.276
YIL126W	118913	119141	Name=HSA domain profile.	PS51204	2	0.009
YIL126W	119438	119933	Name=Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	PS51192	4	0.008
YIL126W	120377	120860	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194	6	0.012
YIL126W	121802	122012	Name=Bromodomain profile.	PS50014	117	0.557
YIL126W	121817	121988	Name=Bromodomain signature.	PS00633	68	0.398
YIL124W	126636	126720	Name=Short-chain dehydrogenases/reductases family signature.	PS00061	39	0.464
YIL121W	132433	133828	Name=Major facilitator superfamily (MFS) profile.	PS50850	1983	1.422
YIL121W	132595	132643	Name=Sugar transport proteins signature 1.	PS00216	1733	36.104
YIL120W	134630	136025	Name=Major facilitator superfamily (MFS) profile.	PS50850	1288	0.923
YIL119C	137403	137607	Name=Myb-like domain profile.	PS50090	117	0.574
YIL118W	139779	140445	Name=small GTPase Ras family profile.	PS51421	56	0.084
YIL118W	139782	140382	Name=small GTPase Rho family profile.	PS51420	56	0.093
YIL118W	139788	140445	Name=small GTPase Rab1 family profile.	PS51419	56	0.085
YIL116W	143609	143636	Name=Aminotransferases class-II pyridoxal-phosphate attachment site.	PS00599	1	0.037
YIL114C	149253	149319	Name=Eukaryotic mitochondrial porin signature.	PS00558	3	0.045
YIL113W	150736	151147	Name=Dual specificity protein phosphatase domain profile.	PS50054	305	0.742
YIL113W	150910	151078	Name=Tyrosine specific protein phosphatases domain profile.	PS50056	166	0.988
YIL113W	150973	151003	Name=Tyrosine specific protein phosphatases active site.	PS00383	109	3.633
