Gene	start	end	description	database_name	transposons	transposons_normalized
YGL261C	6346	6364	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724	0	0
YGL259W	8671	8965	Name=Peptidase family A1 domain profile.	PS51767	66	0.224
YGL258W-A	9165	9393	Name=Peptidase family A1 domain profile.	PS51767	10	0.044
YGL256W	15681	15765	Name=Iron-containing alcohol dehydrogenases signature 1.	PS00913	29	0.345
YGL256W	15942	16002	Name=Iron-containing alcohol dehydrogenases signature 2.	PS00060	19	0.317
YGL254W	22340	22427	Name=Zinc finger C2H2 type domain profile.	PS50157	199	2.287
YGL254W	22346	22412	Name=Zinc finger C2H2 type domain signature.	PS00028	199	3.015
YGL254W	22430	22517	Name=Zinc finger C2H2 type domain profile.	PS50157	447	5.138
YGL254W	22436	22502	Name=Zinc finger C2H2 type domain signature.	PS00028	342	5.182
YGL254W	22520	22601	Name=Zinc finger C2H2 type domain profile.	PS50157	13	0.16
YGL254W	22526	22586	Name=Zinc finger C2H2 type domain signature.	PS00028	13	0.217
YGL253W	23998	25342	Name=Hexokinase domain profile.	PS51748	1556	1.158
YGL253W	24394	24469	Name=Hexokinase domain signature.	PS00378	1356	18.08
YGL251C	30010	30556	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194	342	0.626
YGL251C	30670	31192	Name=Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	PS51192	142	0.272
YGL248W	36037	36079	Name=cAMP phosphodiesterases class-II signature.	PS00607	147	3.5
YGL245W	39647	39680	Name=Aminoacyl-transfer RNA synthetases class-I signature.	PS00178	0	0
YGL244W	42212	42608	Name=Plus3 domain profile.	PS51360	1	0.003
YGL243W	43535	44180	Name=Adenosine to inosine editase domain profile.	PS50141	176	0.273
YGL242C	44828	44942	Name=Ankyrin repeat profile.	PS50088	57	0.5
YGL242C	44831	44942	Name=Ankyrin repeat region circular profile.	PS50297	57	0.514
YGL241W	45508	45745	Name=Importin-beta N-terminal domain profile.	PS50166	164	0.692
YGL240W	48793	49351	Name=DOC domain profile.	PS51284	124	0.222
YGL238W	49621	49840	Name=Importin-beta N-terminal domain profile.	PS50166	2	0.009
YGL237C	52877	53057	Name=NF-YA/HAP2 family profile.	PS51152	68	0.378
YGL237C	52982	53042	Name=NF-YA/HAP2 subunit signature.	PS00686	33	0.55
YGL236C	54503	54572	Name=Glucose inhibited division protein A family signature 2.	PS01281	51	0.739
YGL236C	54815	54857	Name=Glucose inhibited division protein A family signature 1.	PS01280	90	2.143
YGL234W	56824	57472	Name=ATP-grasp fold profile.	PS50975	15	0.023
YGL234W	57388	57409	Name=Phosphoribosylglycinamide synthetase signature.	PS00184	2	0.095
YGL232W	62513	62852	Name=THUMP domain profile.	PS51165	138	0.407
YGL227W	70841	71447	Name=B30.2/SPRY domain profile.	PS50188	130	0.215
YGL227W	71801	71897	Name=LIS1 homology (LisH) motif profile.	PS50896	5	0.052
YGL227W	71978	72149	Name=C-terminal to LisH (CTLH) motif profile.	PS50897	4	0.023
YGL219C	83687	84254	Name=Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.	PS51847	74	0.131
YGL216W	84915	86199	Name=Kinesin motor domain profile.	PS50067	708	0.551
YGL216W	85887	85920	Name=Kinesin motor domain signature.	PS00411	67	2.03
YGL213C	90263	90386	Name=Trp-Asp (WD) repeats profile.	PS50082	21	0.171
YGL213C	90281	90386	Name=Trp-Asp (WD) repeats circular profile.	PS50294	18	0.171
YGL213C	90287	90329	Name=Trp-Asp (WD) repeats signature.	PS00678	18	0.429
YGL213C	91151	91244	Name=Prokaryotic membrane lipoprotein lipid attachment site profile.	PS51257	13	0.14
YGL212W	91435	91804	Name=PX domain profile.	PS50195	4	0.011
YGL212W	92182	92368	Name=t-SNARE coiled-coil homology domain profile.	PS50192	140	0.753
YGL211W	92638	92749	Name=Uncharacterized protein family UPF0021 signature.	PS01263	2	0.018
YGL210W	93795	94458	Name=small GTPase Ras family profile.	PS51421	520	0.784
YGL210W	93813	94314	Name=small GTPase Rho family profile.	PS51420	501	1.0
YGL210W	93819	94458	Name=small GTPase Rab1 family profile.	PS51419	501	0.784
YGL209W	95909	95990	Name=Zinc finger C2H2 type domain profile.	PS50157	43	0.531
YGL209W	95915	95975	Name=Zinc finger C2H2 type domain signature.	PS00028	43	0.717
