Gene	start	end	description	database_name	transposons	transposons_normalized
YDL236W	32299	33226	Name=PGP-type_phosphatase	PIRSF000915	394	0.425
YDL230W	42703	43699	Name=PTPN1_yeast	PIRSF000938	898	0.902
YDL225W	52454	54098	Name=Septin	PIRSF006698	503	0.306
YDL215C	70642	73915	Name=GDH_NAD	PIRSF000184	1985	0.606
YDL212W	78429	79035	Name=SHR3	PIRSF029187	30	0.05
YDL210W	84438	85959	Name=AA_transporter	PIRSF006060	1058	0.696
YDL205C	92770	93742	Name=PBGD	PIRSF001438	36	0.037
YDL179W	138297	139197	Name=Cyclin_Pcl	PIRSF016511	152	0.169
YDL175C	144486	145515	Name=TRAMP_AIR	PIRSF018162	416	0.404
YDL171C	149211	155622	Name=GOGAT	PIRSF000187	4254	0.664
YDL155W	176788	178051	Name=Cyclin_A_B_D_E	PIRSF001771	810	0.641
YDL154W	178571	181031	Name=MSH2	PIRSF005813	1522	0.619
YDL145C	194573	198173	Name=Alpha-COP	PIRSF003354	56	0.016
YDL134C	219685	220738	Name=PPPtase_5	PIRSF033096	371	0.352
YDL127W	234930	235845	Name=Cyclin_Pcl	PIRSF016511	1737	1.898
YDL124W	240262	241189	Name=AKR	PIRSF000097	710	0.766
YDL109C	265353	265941	Name=UCP005412_abhydr	PIRSF005412	1063	1.808
YDL109C	265842	267198	Name=UCP005412_abhydr	PIRSF005412	371	0.274
YDL080C	310710	312441	Name=Pyruvt_ip_decrb	PIRSF036565	1310	0.757
YDL078C	315377	316385	Name=Lac_mal_DH	PIRSF000102	539	0.535
YDL067C	334219	334393	Name=COX9	PIRSF000283	14	0.08
YDL066W	334838	336116	Name=IDH_NADP	PIRSF000108	1428	1.117
YDL059C	344335	344944	Name=RAD59_fungi	PIRSF022936	396	0.65
YDL045W-A	372251	372533	Name=MRP10	PIRSF037706	13	0.046
YDL040C	378876	381408	Name=NAT_A	PIRSF000422	814	0.321
YDL028C	400999	403285	Name=STPK_MPS1	PIRSF000611	623	0.273
YDL024C	408522	409854	Name=Acid_Ptase	PIRSF000894	1172	0.88
YDL022W	411912	412998	Name=Glycerol-3-P_dh	PIRSF000114	1586	1.46
YDL021W	413977	414262	Name=6PFK_fruc_bisph_Ptase	PIRSF000709	353	1.239
YDL021W	414562	414877	Name=6PFK_fruc_bisph_Ptase	PIRSF000709	426	1.352
YDL014W	427481	428336	Name=Nop17p	PIRSF006540	13	0.015
YDR009W	463476	464991	Name=Galactokinase	PIRSF000530	1908	1.259
YDR019C	484165	485359	Name=GCST	PIRSF006487	1353	1.133
YDR023W	489511	490840	Name=Ser-tRNA_ligase	PIRSF001529	20	0.015
YDR031W	503501	503861	Name=UCP013232	PIRSF013232	172	0.478
YDR035W	521825	522920	Name=DAHP_synthase	PIRSF001361	682	0.623
YDR037W	525470	527213	Name=LysRS2	PIRSF039101	71	0.041
YDR044W	546648	547626	Name=Coproporphyri_ox	PIRSF000166	18	0.018
YDR045C	547980	548304	Name=RNApol_RpoM	PIRSF005586	4	0.012
YDR046C	548830	550384	Name=AA_transporter	PIRSF006060	1218	0.784
YDR063W	578666	579110	Name=GMF-beta	PIRSF001788	261	0.588
YDR080W	604029	606975	Name=Vps41	PIRSF028921	75	0.025
YDR097C	640141	643831	Name=Msh6	PIRSF037677	909	0.246
YDR099W	653610	654390	Name=14-3-3	PIRSF000868	620	0.795
YDR116C	682726	683476	Name=RPL1p_RPL1a_RPL10e_RPL1o	PIRSF002155	392	0.523
YDR127W	704487	709248	Name=Pentafunct_AroM	PIRSF000514	1788	0.376
YDR155C	768514	768997	Name=Peptidylpro_ismrse	PIRSF001467	482	0.998
YDR158W	770369	771452	Name=ASA_dh	PIRSF000148	465	0.429
YDR159W	771880	775774	Name=Sac3	PIRSF037320	253	0.065
YDR164C	782277	784209	Name=VPS45_Sec1	PIRSF005715	38	0.02
YDR167W	789452	790067	Name=TFIID_TAF10	PIRSF017246	82	0.133
YDR175C	813195	814110	Name=RSM24	PIRSF036995	83	0.091
YDR179C	818722	819190	Name=UCP022632	PIRSF022632	54	0.115
YDR189W	838482	840384	Name=VPS45_Sec1	PIRSF005715	28	0.015
YDR198C	852535	853969	Name=Lys_MTase_YDR198C	PIRSF027158	803	0.56
YDR218C	903786	905043	Name=Septin	PIRSF006698	565	0.449
YDR231C	926295	926907	Name=Cox20	PIRSF007871	490	0.801
YDR238C	937912	940807	Name=Beta-COP	PIRSF005727	35	0.012
YDR242W	946813	948454	Name=Amidase_fungi	PIRSF001221	720	0.439
YDR256C	968159	969653	Name=Catalase_clade1-3	PIRSF038928	1936	1.296
YDR257C	970064	971471	Name=RMS1_SET	PIRSF011771	365	0.259
YDR283C	1025072	1030046	Name=STPK_GCN2	PIRSF000660	329	0.066
YDR300C	1061513	1061948	Name=GK	PIRSF000729	31	0.071
YDR300C	1061981	1062776	Name=GK	PIRSF000729	21	0.026
YDR321W	1108852	1109845	Name=L-ASNase_gatD	PIRSF001220	456	0.459
YDR321W	1108858	1109842	Name=L_ASNase	PIRSF500176	456	0.463
YDR328C	1125436	1126015	Name=SCF_Skp	PIRSF028729	29	0.05
YDR331W	1129591	1130461	Name=Legumain	PIRSF019663	19	0.022
YDR331W	1129591	1130785	Name=GPI8	PIRSF500138	22	0.018
