Gene	start	end	description	database_name
YML125C	20853	20877	Name=Cytochrome B5 reductase signature	PR00406
YML125C	21009	21042	Name=Cytochrome B5 reductase signature	PR00406
YML125C	21099	21156	Name=Cytochrome B5 reductase signature	PR00406
YML125C	21183	21225	Name=Cytochrome B5 reductase signature	PR00406
YML125C	21312	21333	Name=Cytochrome B5 reductase signature	PR00406
YML125C	21363	21396	Name=Cytochrome B5 reductase signature	PR00406
YML124C	22366	22414	Name=Alpha-tubulin signature	PR01162
YML124C	22456	22540	Name=Tubulin signature	PR01161
YML124C	22477	22525	Name=Alpha-tubulin signature	PR01162
YML124C	22543	22600	Name=Alpha-tubulin signature	PR01162
YML124C	22600	22639	Name=Alpha-tubulin signature	PR01162
YML124C	22654	22717	Name=Alpha-tubulin signature	PR01162
YML124C	22813	22858	Name=Alpha-tubulin signature	PR01162
YML124C	23002	23038	Name=Alpha-tubulin signature	PR01162
YML124C	23044	23104	Name=Tubulin signature	PR01161
YML124C	23107	23146	Name=Tubulin signature	PR01161
YML124C	23158	23221	Name=Tubulin signature	PR01161
YML124C	23164	23197	Name=Alpha-tubulin signature	PR01162
YML124C	23200	23236	Name=Alpha-tubulin signature	PR01162
YML124C	23224	23278	Name=Tubulin signature	PR01161
YML124C	23284	23356	Name=Tubulin signature	PR01161
YML124C	23296	23320	Name=Alpha-tubulin signature	PR01162
YML124C	23362	23395	Name=Tubulin signature	PR01161
YML124C	23377	23416	Name=Alpha-tubulin signature	PR01162
YML124C	23464	23521	Name=Tubulin signature	PR01161
YML124C	23506	23545	Name=Alpha-tubulin signature	PR01162
YML124C	23584	23629	Name=Alpha-tubulin signature	PR01162
YML124C	23593	23653	Name=Tubulin signature	PR01161
YML120C	28652	28718	Name=FAD-dependent pyridine nucleotide reductase signature	PR00368
YML120C	29063	29117	Name=FAD-dependent pyridine nucleotide reductase signature	PR00368
YML120C	29246	29300	Name=FAD-dependent pyridine nucleotide reductase signature	PR00368
YML120C	29582	29639	Name=FAD-dependent pyridine nucleotide reductase signature	PR00368
YML087C	94523	94547	Name=Cytochrome B5 reductase signature	PR00406
YML087C	94679	94712	Name=Cytochrome B5 reductase signature	PR00406
YML087C	94769	94826	Name=Cytochrome B5 reductase signature	PR00406
