Gene	start	end	description	database_name
YBL098W	39157	39223	Name=Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	PR00420
YBL098W	39625	39670	Name=Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	PR00420
YBL098W	40063	40108	Name=Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	PR00420
YBL098W	40108	40156	Name=Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	PR00420
YBL091C	47704	47740	Name=Methionine aminopeptidase-1 signature	PR00599
YBL091C	47797	47833	Name=Methionine aminopeptidase-1 signature	PR00599
YBL091C	48013	48061	Name=Methionine aminopeptidase-1 signature	PR00599
YBL091C	48097	48136	Name=Methionine aminopeptidase-1 signature	PR00599
YBL076C	82551	82578	Name=Isoleucyl-tRNA synthetase signature	PR00984
YBL076C	82659	82698	Name=Isoleucyl-tRNA synthetase signature	PR00984
YBL076C	83028	83073	Name=Isoleucyl-tRNA synthetase signature	PR00984
YBL076C	83532	83601	Name=Isoleucyl-tRNA synthetase signature	PR00984
YBL076C	84108	84141	Name=Isoleucyl-tRNA synthetase signature	PR00984
YBL075C	84993	85041	Name=70kDa heat shock protein signature	PR00301
YBL075C	85227	85284	Name=70kDa heat shock protein signature	PR00301
YBL075C	85305	85365	Name=70kDa heat shock protein signature	PR00301
YBL075C	85413	85461	Name=70kDa heat shock protein signature	PR00301
YBL075C	85815	85845	Name=70kDa heat shock protein signature	PR00301
YBL075C	85968	86028	Name=70kDa heat shock protein signature	PR00301
YBL075C	86265	86289	Name=70kDa heat shock protein signature	PR00301
YBL075C	86319	86355	Name=70kDa heat shock protein signature	PR00301
YBL075C	86400	86439	Name=70kDa heat shock protein signature	PR00301
YBL063W	102282	102345	Name=Kinesin heavy chain signature	PR00380
YBL063W	102705	102756	Name=Kinesin heavy chain signature	PR00380
YBL063W	102819	102873	Name=Kinesin heavy chain signature	PR00380
YBL063W	102966	103029	Name=Kinesin heavy chain signature	PR00380
YBL050W	125221	125278	Name=NSF attachment protein signature	PR00448
YBL050W	125413	125464	Name=NSF attachment protein signature	PR00448
YBL050W	125500	125551	Name=NSF attachment protein signature	PR00448
YBL050W	125599	125668	Name=NSF attachment protein signature	PR00448
YBL050W	125692	125749	Name=NSF attachment protein signature	PR00448
YBL050W	125815	125875	Name=NSF attachment protein signature	PR00448
YBL050W	125908	125968	Name=NSF attachment protein signature	PR00448
YBL040C	142250	142295	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142328	142382	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142382	142424	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142430	142490	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142661	142709	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142715	142775	Name=ER lumen protein retaining receptor signature	PR00660
YBL040C	142799	142856	Name=ER lumen protein retaining receptor signature	PR00660
YBL038W	146385	146421	Name=Ribosomal protein L16 signature	PR00060
YBL038W	146442	146475	Name=Ribosomal protein L16 signature	PR00060
YBL038W	146496	146583	Name=Ribosomal protein L16 signature	PR00060
YBL038W	146586	146673	Name=Ribosomal protein L16 signature	PR00060
YBL030C	163229	163295	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163259	163307	Name=Adenine nucleotide translocator signature	PR00927
YBL030C	163373	163427	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163523	163577	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163583	163622	Name=Adenine nucleotide translocator signature	PR00927
YBL030C	163661	163697	Name=Adenine nucleotide translocator signature	PR00927
YBL030C	163670	163730	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163733	163796	Name=Adenine nucleotide translocator signature	PR00927
YBL030C	163838	163880	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163880	163919	Name=Mitochondrial carrier protein signature	PR00926
YBL030C	163892	163928	Name=Adenine nucleotide translocator signature	PR00927
YBL024W	172882	172945	Name=RNA (C5-cytosine) methyltransferase NCL1 subfamily signature	PR02011
YBL024W	173044	173074	Name=RNA (C5-cytosine) methyltransferase signature	PR02008
YBL024W	173290	173326	Name=RNA (C5-cytosine) methyltransferase signature	PR02008
YBL024W	173440	173488	Name=RNA (C5-cytosine) methyltransferase signature	PR02008
YBL024W	173542	173599	Name=RNA (C5-cytosine) methyltransferase NCL1 subfamily signature	PR02011
YBL024W	173713	173764	Name=RNA (C5-cytosine) methyltransferase signature	PR02008
YBL024W	174088	174124	Name=RNA (C5-cytosine) methyltransferase NCL1 subfamily signature	PR02011
YBL023C	175483	175507	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657
YBL023C	175552	175588	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657
YBL023C	175621	175660	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657
YBL023C	175702	175744	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657
YBL023C	175879	175924	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657
YBL023C	176146	176179	Name=Mini-chromosome maintenance (MCM) protein 2 signature	PR01658
YBL023C	176191	176224	Name=Mini-chromosome maintenance (MCM) protein 2 signature	PR01658
YBL023C	176365	176407	Name=Mini-chromosome maintenance (MCM) protein 2 signature	PR01658
YBL023C	176476	176512	Name=Mini-chromosome maintenance (MCM) protein 2 signature	PR01658
YBL023C	176530	176581	Name=Mini-chromosome maintenance (MCM) protein 2 signature	PR01658
YBL022C	178035	178089	Name=Endopeptidase La (Lon) serine protease (S16) signature	PR00830
YBL022C	178101	178158	Name=Endopeptidase La (Lon) serine protease (S16) signature	PR00830
YBL022C	178191	178248	Name=Endopeptidase La (Lon) serine protease (S16) signature	PR00830
YBL022C	178449	178497	Name=Endopeptidase La (Lon) serine protease (S16) signature	PR00830
YBL022C	179322	179379	Name=Endopeptidase La (Lon) serine protease (S16) signature	PR00830
YBL021C	181719	181773	Name=CCAAT-binding transcription factor subunit A signature	PR00615
