Gene	start	end	description	database_name
YDL245C	11977	12013	Name=Sugar transporter signature	PR00171
YDL245C	12019	12082	Name=Sugar transporter signature	PR00171
YDL245C	12337	12367	Name=Sugar transporter signature	PR00171
YDL245C	12802	12859	Name=Sugar transporter signature	PR00171
YDL245C	13117	13147	Name=Sugar transporter signature	PR00171
YDL231C	39163	39211	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	39541	39589	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	39631	39670	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	39787	39829	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	39850	39907	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	39931	39973	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	40084	40144	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	40420	40483	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41083	41146	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41317	41383	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41482	41551	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41629	41686	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41728	41794	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL231C	41965	42025	Name=Brefeldin A-sensitivity protein 4 signature	PR02047
YDL230W	42934	42955	Name=Protein tyrosine phosphatase signature	PR00700
YDL230W	42997	43057	Name=Protein tyrosine phosphatase signature	PR00700
YDL230W	43327	43378	Name=Protein tyrosine phosphatase signature	PR00700
YDL230W	43441	43495	Name=Protein tyrosine phosphatase signature	PR00700
YDL230W	43585	43630	Name=Protein tyrosine phosphatase signature	PR00700
YDL230W	43633	43663	Name=Protein tyrosine phosphatase signature	PR00700
YDL229W	44089	44128	Name=70kDa heat shock protein signature	PR00301
YDL229W	44170	44206	Name=70kDa heat shock protein signature	PR00301
YDL229W	44236	44260	Name=70kDa heat shock protein signature	PR00301
YDL229W	44497	44557	Name=70kDa heat shock protein signature	PR00301
YDL229W	44683	44713	Name=70kDa heat shock protein signature	PR00301
YDL229W	45067	45115	Name=70kDa heat shock protein signature	PR00301
YDL229W	45163	45223	Name=70kDa heat shock protein signature	PR00301
YDL229W	45247	45304	Name=70kDa heat shock protein signature	PR00301
YDL229W	45490	45538	Name=70kDa heat shock protein signature	PR00301
YDL227C	46657	46708	Name=Intein signature	PR00379
YDL227C	46915	46960	Name=Intein signature	PR00379
YDL227C	47023	47059	Name=Intein signature	PR00379
YDL227C	47359	47395	Name=Intein signature	PR00379
YDL227C	47764	47803	Name=Intein signature	PR00379
YDL226C	51921	51984	Name=HIV Rev interacting protein signature	PR00405
YDL226C	51996	52047	Name=HIV Rev interacting protein signature	PR00405
YDL226C	52047	52104	Name=HIV Rev interacting protein signature	PR00405
YDL208W	87599	87638	Name=High mobility group-like nuclear protein signature	PR00883
YDL208W	87638	87683	Name=High mobility group-like nuclear protein signature	PR00883
YDL208W	87680	87722	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YDL208W	87689	87719	Name=High mobility group-like nuclear protein signature	PR00883
YDL208W	87737	87776	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YDL208W	87785	87815	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YDL208W	87815	87857	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YDL208W	87821	87857	Name=High mobility group-like nuclear protein signature	PR00883
YDL205C	92977	93028	Name=Porphobilinogen deaminase signature	PR00151
YDL205C	93244	93295	Name=Porphobilinogen deaminase signature	PR00151
YDL205C	93301	93352	Name=Porphobilinogen deaminase signature	PR00151
YDL205C	93448	93505	Name=Porphobilinogen deaminase signature	PR00151
YDL205C	93550	93610	Name=Porphobilinogen deaminase signature	PR00151
YDL199C	101670	101706	Name=Sugar transporter signature	PR00171
YDL199C	102096	102126	Name=Sugar transporter signature	PR00171
YDL199C	102642	102699	Name=Sugar transporter signature	PR00171
YDL199C	102930	102960	Name=Sugar transporter signature	PR00171
YDL194W	111904	111934	Name=Sugar transporter signature	PR00171
YDL194W	112177	112234	Name=Sugar transporter signature	PR00171
YDL194W	112678	112708	Name=Sugar transporter signature	PR00171
YDL194W	112936	112999	Name=Sugar transporter signature	PR00171
YDL194W	113005	113041	Name=Sugar transporter signature	PR00171
YDL192W	116378	116447	Name=GTP-binding SAR1 protein signature	PR00328
YDL192W	116462	116534	Name=GTP-binding SAR1 protein signature	PR00328
YDL192W	116543	116618	Name=GTP-binding SAR1 protein signature	PR00328
YDL192W	116678	116741	Name=GTP-binding SAR1 protein signature	PR00328
YDL188C	123981	124029	Name=Serine/threonine phosphatase family signature	PR00114
YDL188C	124035	124095	Name=Serine/threonine phosphatase family signature	PR00114
YDL188C	124182	124263	Name=Serine/threonine phosphatase family signature	PR00114
YDL188C	124272	124350	Name=Serine/threonine phosphatase family signature	PR00114
