Gene	start	end	description	database_name
YHL033C	35302	35362	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35386	35458	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35452	35494	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YHL033C	35494	35524	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YHL033C	35533	35572	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YHL033C	35581	35641	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35587	35629	Name=Ribosomal protein L7A/RS6 family signature	PR00881
YHL033C	35710	35749	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35764	35821	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35830	35881	Name=Ribosomal protein L7A family signature	PR00882
YHL033C	35881	35932	Name=Ribosomal protein L7A family signature	PR00882
YHL022C	63245	63293	Name=DNA topoisomerase VI subunit A family signature	PR01550
YHL022C	63335	63398	Name=DNA topoisomerase VI subunit A family signature	PR01550
YHL022C	63419	63470	Name=DNA topoisomerase VI subunit A family signature	PR01550
YHL022C	63623	63668	Name=DNA topoisomerase VI subunit A family signature	PR01550
YHL022C	63734	63767	Name=DNA topoisomerase VI subunit A family signature	PR01550
YHL015W	75475	75514	Name=Ribosomal protein S10 family signature	PR00971
YHL015W	75580	75625	Name=Ribosomal protein S10 family signature	PR00971
YHL015W	75646	75688	Name=Ribosomal protein S10 family signature	PR00971
YHL014C	76954	77008	Name=GTP1/OBG GTP-binding protein family signature	PR00326
YHL014C	77014	77059	Name=GTP1/OBG GTP-binding protein family signature	PR00326
YHL014C	77137	77191	Name=GTP1/OBG GTP-binding protein family signature	PR00326
YHL014C	77197	77257	Name=GTP1/OBG GTP-binding protein family signature	PR00326
YHL004W	99774	99828	Name=Ribosomal protein S2 signature	PR00395
YHL004W	99867	99894	Name=Ribosomal protein S2 signature	PR00395
YHL004W	100017	100068	Name=Ribosomal protein S2 signature	PR00395
YHL004W	100170	100221	Name=Ribosomal protein S2 signature	PR00395
YHL004W	100221	100254	Name=Ribosomal protein S2 signature	PR00395
YHL004W	100284	100326	Name=Ribosomal protein S2 signature	PR00395
YHL002W	103272	103302	Name=SH3 domain signature	PR00452
YHL002W	103278	103338	Name=Neutrophil cytosol factor 2 signature	PR00499
YHL002W	103314	103359	Name=SH3 domain signature	PR00452
YHL002W	103338	103386	Name=Neutrophil cytosol factor 2 signature	PR00499
YHL002W	103365	103392	Name=SH3 domain signature	PR00452
YHL002W	103386	103425	Name=Neutrophil cytosol factor 2 signature	PR00499
YHL002W	103398	103434	Name=SH3 domain signature	PR00452
YHR002W	108896	108956	Name=Graves disease carrier protein signature	PR00928
YHR002W	108920	108959	Name=Mitochondrial carrier protein signature	PR00926
YHR002W	108959	109001	Name=Mitochondrial carrier protein signature	PR00926
YHR002W	108971	109031	Name=Graves disease carrier protein signature	PR00928
YHR002W	109103	109163	Name=Mitochondrial carrier protein signature	PR00926
YHR002W	109247	109301	Name=Mitochondrial carrier protein signature	PR00926
YHR002W	109424	109478	Name=Mitochondrial carrier protein signature	PR00926
YHR002W	109625	109691	Name=Mitochondrial carrier protein signature	PR00926
YHR005C	113543	113573	Name=Fungal G protein alpha subunit signature	PR01241
YHR005C	113618	113651	Name=Fungal G protein alpha subunit signature	PR01241
YHR005C	113699	113735	Name=Fungal G protein alpha subunit signature	PR01241
YHR005C	113741	113768	Name=Alpha G protein (transducin) signature	PR00318
YHR005C	113822	113906	Name=Alpha G protein (transducin) signature	PR00318
YHR005C	113921	113972	Name=Alpha G protein (transducin) signature	PR00318
YHR005C	113975	114005	Name=Fungal G protein alpha subunit signature	PR01241
YHR005C	113993	114059	Name=Alpha G protein (transducin) signature	PR00318
YHR005C	114680	114716	Name=Fungal G protein alpha subunit signature	PR01241
YHR005C	114743	114788	Name=Alpha G protein (transducin) signature	PR00318
YHR007C	120219	120273	Name=E-class P450 group IV signature	PR00465
YHR007C	120240	120273	Name=P450 superfamily signature	PR00385
YHR007C	120273	120321	Name=E-class P450 group IV signature	PR00465
YHR007C	120273	120300	Name=P450 superfamily signature	PR00385
YHR007C	120387	120441	Name=E-class P450 group IV signature	PR00465
YHR007C	120447	120489	Name=E-class P450 group IV signature	PR00465
YHR007C	120546	120594	Name=E-class P450 group IV signature	PR00465
YHR007C	120546	120579	Name=P450 superfamily signature	PR00385
YHR007C	120690	120768	Name=E-class P450 group IV signature	PR00465
YHR007C	120690	120741	Name=P450 superfamily signature	PR00385
YHR007C	121380	121449	Name=E-class P450 group IV signature	PR00465
YHR007C	121464	121515	Name=E-class P450 group IV signature	PR00465
YHR008C	122978	123014	Name=Manganese superoxide dismutase signature	PR01703
YHR008C	123104	123128	Name=Manganese superoxide dismutase signature	PR01703
YHR008C	123257	123296	Name=Manganese superoxide dismutase signature	PR01703
YHR008C	123395	123434	Name=Manganese superoxide dismutase signature	PR01703
YHR008C	123464	123497	Name=Manganese superoxide dismutase signature	PR01703
YHR011W	128638	128674	Name=Seryl-tRNA synthetase signature	PR00981
YHR011W	128674	128713	Name=Seryl-tRNA synthetase signature	PR00981
YHR011W	128794	128833	Name=Seryl-tRNA synthetase signature	PR00981
YHR011W	128845	128893	Name=Seryl-tRNA synthetase signature	PR00981
YHR011W	128899	128947	Name=Seryl-tRNA synthetase signature	PR00981
YHR016C	137051	137111	Name=Spectrin alpha chain signature	PR01887
YHR016C	137051	137087	Name=SH3 domain signature	PR00452
YHR016C	137093	137120	Name=SH3 domain signature	PR00452
YHR016C	137120	137162	Name=Spectrin alpha chain signature	PR01887
YHR016C	137132	137177	Name=SH3 domain signature	PR00452
YHR016C	137165	137222	Name=Spectrin alpha chain signature	PR01887
YHR016C	137189	137219	Name=SH3 domain signature	PR00452
YHR018C	140394	140451	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	140508	140556	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	140607	140688	Name=Fumarate lyase superfamily signature	PR00149
YHR018C	140616	140688	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	140754	140802	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	140886	140940	Name=Fumarate lyase superfamily signature	PR00149
YHR018C	140895	140955	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	141015	141081	Name=Argininosuccinate lyase family signature	PR00145
YHR018C	141024	141078	Name=Fumarate lyase superfamily signature	PR00149
YHR019C	141989	142031	Name=Aspartyl-tRNA synthetase signature	PR01042
YHR019C	142103	142151	Name=Aspartyl-tRNA synthetase signature	PR01042
YHR019C	142568	142607	Name=Aspartyl-tRNA synthetase signature	PR01042
YHR019C	142619	142655	Name=Aspartyl-tRNA synthetase signature	PR01042
YHR020W	144734	144788	Name=Prolyl-tRNA synthetase signature	PR01046
YHR020W	144857	144890	Name=Prolyl-tRNA synthetase signature	PR01046
YHR020W	144947	144971	Name=Prolyl-tRNA synthetase signature	PR01046
YHR020W	144977	145010	Name=Prolyl-tRNA synthetase signature	PR01046
YHR022C	149610	149676	Name=Transforming protein P21 ras signature	PR00449
YHR022C	149757	149796	Name=Transforming protein P21 ras signature	PR00449
YHR022C	150213	150276	Name=Transforming protein P21 ras signature	PR00449
YHR023W	151981	152038	Name=Myosin heavy chain signature	PR00193
YHR023W	152185	152260	Name=Myosin heavy chain signature	PR00193
YHR023W	152353	152434	Name=Myosin heavy chain signature	PR00193
YHR023W	153043	153127	Name=Myosin heavy chain signature	PR00193
YHR023W	153205	153289	Name=Myosin heavy chain signature	PR00193
YHR025W	159474	159519	Name=Homoserine kinase signature	PR00958
YHR025W	159768	159813	Name=Homoserine kinase signature	PR00958
YHR025W	159870	159909	Name=Homoserine kinase signature	PR00958
YHR025W	160092	160143	Name=Homoserine kinase signature	PR00958
YHR025W	160344	160389	Name=Homoserine kinase signature	PR00958
YHR026W	161069	161141	Name=Vacuolar ATP synthase 16kDa subunit signature	PR00122
