Gene	start	end	description	database_name	transposons	transposons_normalized
YKL225W	547	796	Name=Protein of unknown function (DUF468)	PF04318	63	0.253
YKL224C	1830	2103	Name=Seripauperin and TIP1 family	PF00660	26	0.095
YKL222C	4237	5020	Name=Fungal specific transcription factor domain	PF04082	416	0.531
YKL222C	5449	5554	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172	38	0.362
YKL221W	6239	7253	Name=Major Facilitator Superfamily	PF07690	1087	1.072
YKL220C	9156	9615	Name=Ferric reductase NAD binding domain	PF08030	415	0.904
YKL220C	9630	9933	Name=FAD-binding domain	PF08022	200	0.66
YKL220C	10035	10383	Name=Ferric reductase like transmembrane component	PF01794	177	0.509
YKL219W	14773	15070	Name=DUP family	PF00674	27	0.091
YKL219W	15340	15622	Name=DUP family	PF00674	185	0.656
YKL218C	17424	18282	Name=Pyridoxal-phosphate dependent enzyme	PF00291	1981	2.309
YKL217W	22615	23920	Name=Sugar (and other) transporter	PF00083	1754	1.344
YKL216W	25230	26103	Name=Dihydroorotate dehydrogenase	PF01180	814	0.932
YKL215C	26838	28446	Name=Hydantoinase B/oxoprolinase	PF02538	1150	0.715
YKL215C	28497	29031	Name=Hydantoinase/oxoprolinase C-terminal domain	PF19278	105	0.197
YKL215C	29082	29961	Name=Hydantoinase/oxoprolinase	PF01968	423	0.481
YKL215C	30018	30666	Name=Hydantoinase/oxoprolinase N-terminal region	PF05378	366	0.565
YKL214C	31090	31264	Name=C-terminal duplication domain of Friend of PRMT1	PF13865	150	0.862
YKL214C	31300	31495	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	71	0.364
YKL213C	31971	32706	Name=PUL domain	PF08324	35	0.048
YKL213C	32784	33108	Name=PFU (PLAA family ubiquitin binding)	PF09070	21	0.065
YKL213C	33366	33474	Name=WD domain, G-beta repeat	PF00400	2	0.019
YKL213C	33612	33723	Name=WD domain, G-beta repeat	PF00400	3	0.027
YKL213C	33732	33837	Name=WD domain, G-beta repeat	PF00400	5	0.048
YKL213C	33987	34095	Name=WD domain, G-beta repeat	PF00400	37	0.343
YKL212W	34717	35569	Name=SacI homology domain	PF02383	11	0.013
YKL211C	36707	37502	Name=Indole-3-glycerol phosphate synthase	PF00218	307	0.386
YKL211C	37562	38108	Name=Glutamine amidotransferase class-I	PF00117	545	0.998
YKL210W	39220	40387	Name=ThiF family	PF00899	6	0.005
YKL210W	39739	39940	Name=Ubiquitin-activating enzyme E1 FCCH domain	PF16190	2	0.01
YKL210W	39946	40150	Name=Ubiquitin-activating enzyme E1 four-helix bundle	PF16191	2	0.01
YKL210W	40414	41911	Name=ThiF family	PF00899	42	0.028
YKL210W	40981	41731	Name=Ubiquitin-activating enzyme active site	PF10585	25	0.033
YKL210W	41947	42223	Name=Ubiquitin fold domain	PF09358	0	0
YKL209C	42641	43085	Name=ABC transporter	PF00005	365	0.822
YKL209C	43319	44144	Name=ABC transporter transmembrane region	PF00664	231	0.28
YKL209C	44696	45170	Name=ABC transporter	PF00005	366	0.772
YKL209C	45383	46214	Name=ABC transporter transmembrane region	PF00664	333	0.401
YKL207W	48200	48785	Name=Integral membrane protein EMC3/TMCO1-like	PF01956	543	0.928
YKL206C	49272	49797	Name=PAC2 family	PF09754	161	0.307
YKL205W	50357	50873	Name=Exportin 1-like protein	PF08389	93	0.18
YKL205W	51146	52658	Name=Exportin-T	PF19282	377	0.249
YKL205W	52718	53321	Name=Exportin-T	PF19282	469	0.778
YKL203C	55937	56027	Name=FATC domain	PF02260	6	0.067
YKL203C	56249	56990	Name=Phosphatidylinositol 3- and 4-kinase	PF00454	20	0.027
YKL203C	57203	57494	Name=FKBP12-rapamycin binding domain	PF08771	1	0.003
YKL203C	57815	58955	Name=FAT domain	PF02259	34	0.03
YKL203C	60374	60851	Name=Domain of unknown function (DUF3385)	PF11865	19	0.04
YKL201C	65228	65996	Name=LicD family	PF04991	227	0.296
YKL198C	68711	69623	Name=Protein kinase domain	PF00069	10432	11.439
YKL197C	71078	71177	Name=AAA+ lid domain	PF17862	502	5.071
YKL197C	71285	71663	Name=ATPase family associated with various cellular activities (AAA)	PF00004	585	1.548
YKL197C	72098	72491	Name=ATPase family associated with various cellular activities (AAA)	PF00004	118	0.3
YKL197C	73316	73541	Name=Peroxisome biogenesis factor 1, N-terminal	PF09262	110	0.489
YKL196C	74955	75120	Name=Synaptobrevin	PF00957	6	0.036
YKL196C	75195	75399	Name=Regulated-SNARE-like domain	PF13774	5	0.025
YKL195W	76742	76850	Name=CHCH domain	PF06747	0	0
YKL194C	77278	77599	Name=Anticodon binding domain	PF03129	37	0.115
YKL194C	77635	78304	Name=tRNA synthetase class II core domain (G, H, P, S and T)	PF00587	42	0.063
YKL193C	79102	79147	Name=Leucine Rich repeat	PF13516	0	0
YKL193C	79159	79204	Name=Leucine Rich Repeat	PF00560	1	0.022
YKL193C	79237	79408	Name=Leucine rich repeat	PF13855	3	0.018
YKL193C	79507	79546	Name=Leucine Rich repeat	PF13516	4	0.103
YKL192C	80183	80348	Name=Phosphopantetheine attachment site	PF00550	0	0
YKL191W	81242	82235	Name=Putative diphthamide synthesis protein	PF01866	370	0.373
YKL190W	83019	83187	Name=EF-hand domain pair	PF13499	23	0.137
YKL190W	83223	83427	Name=EF-hand domain pair	PF13499	11	0.054
YKL189W	84746	85766	Name=Mo25-like	PF08569	81	0.079
YKL188C	86746	87316	Name=ABC transporter	PF00005	407	0.714
YKL188C	87637	88438	Name=ABC transporter transmembrane region 2	PF06472	129	0.161
YKL187C	89619	91473	Name=SUR7/PalI family	PF06687	2363	1.275
YKL186C	92746	93259	Name=Nuclear pore RNA shuttling protein Mtr2	PF10429	15	0.029
YKL185W	95996	96104	Name=GATA zinc finger	PF00320	321	2.972
YKL184W	97033	97732	Name=Pyridoxal-dependent decarboxylase, pyridoxal binding domain	PF02784	99	0.142
YKL184W	97735	98074	Name=Pyridoxal-dependent decarboxylase, C-terminal sheet domain	PF00278	52	0.153
YKL183W	98970	99432	Name=Regulator of volume decrease after cellular swelling	PF03517	1948	4.216
YKL182W	100686	101064	Name=N-terminal domain in fatty acid synthase subunit beta	PF17828	2	0.005
YKL182W	101148	101907	Name=Starter unit:ACP transacylase in aflatoxin biosynthesis	PF16073	8	0.011
YKL182W	102852	103893	Name=Domain of unknown function (DUF1729)	PF08354	16	0.015
YKL182W	104073	104487	Name=Fatty acid synthase meander beta sheet domain	PF17951	3	0.007
YKL182W	104526	104886	Name=N-terminal half of MaoC dehydratase	PF13452	0	0
YKL182W	105240	105612	Name=MaoC like domain	PF01575	2	0.005
YKL182W	105660	106782	Name=Acyl transferase domain	PF00698	26	0.023
YKL181W	107331	107676	Name=N-terminal domain of ribose phosphate pyrophosphokinase	PF13793	21	0.061
YKL181W	108192	108579	Name=Phosphoribosyl synthetase-associated domain	PF14572	2	0.005
YKL180W	109320	109722	Name=Ribosomal protein L22p/L17e	PF00237	2	0.005
YKL179C	110592	111276	Name=CASP C terminal	PF08172	42	0.061
YKL178C	113760	114597	Name=Pheromone A receptor	PF02076	296	0.354
YKL176C	117125	117632	Name=Yeast longin domain	PF18639	64	0.126
YKL175W	118829	120284	Name=ZIP Zinc transporter	PF02535	391	0.269
YKL174C	120646	122053	Name=Amino acid permease	PF00324	79	0.056
YKL173W	122529	122811	Name=116 kDa U5 small nuclear ribonucleoprotein component N-terminus	PF16004	51	0.181
YKL173W	122913	123486	Name=Elongation factor Tu GTP binding domain	PF00009	3	0.005
YKL173W	123963	124251	Name=Elongation factor Tu domain 2	PF03144	10	0.035
YKL173W	124749	125076	Name=Elongation factor G, domain IV	PF03764	0	0
YKL173W	125085	125358	Name=Elongation factor G C-terminus	PF00679	20	0.073
YKL172W	126344	127028	Name=Eukaryotic rRNA processing protein EBP2	PF05890	78	0.114
YKL171W	128831	129320	Name=Protein kinase domain	PF00069	79	0.162
YKL170W	130637	131048	Name=Ribosomal protein L14p/L23e	PF00238	43	0.105
YKL168C	131326	132133	Name=Protein kinase domain	PF00069	572	0.709
YKL167C	133819	133990	Name=Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	PF05047	164	0.959
YKL166C	134679	135441	Name=Protein kinase domain	PF00069	650	0.853
YKL165C	138069	139365	Name=Phosphatidylinositolglycan class N (PIG-N)	PF04987	34	0.026
YKL165C	139755	140016	Name=Sulfatase	PF00884	9	0.034
YKL164C	142162	142210	Name=Yeast PIR protein repeat	PF00399	2	0.042
YKL164C	142219	142270	Name=Yeast PIR protein repeat	PF00399	19	0.373
YKL164C	142276	142327	Name=Yeast PIR protein repeat	PF00399	51	1.0
YKL164C	142333	142384	Name=Yeast PIR protein repeat	PF00399	2	0.039
YKL164C	142390	142441	Name=Yeast PIR protein repeat	PF00399	37	0.725
YKL164C	142462	142513	Name=Yeast PIR protein repeat	PF00399	6	0.118
YKL164C	142519	142570	Name=Yeast PIR protein repeat	PF00399	16	0.314
YKL164C	142576	142627	Name=Yeast PIR protein repeat	PF00399	20	0.392
YKL163W	144605	144650	Name=Yeast PIR protein repeat	PF00399	7	0.156
YKL163W	144677	144728	Name=Yeast PIR protein repeat	PF00399	5	0.098
YKL163W	144731	144782	Name=Yeast PIR protein repeat	PF00399	3	0.059
YKL163W	144785	144836	Name=Yeast PIR protein repeat	PF00399	23	0.451
YKL163W	144839	144890	Name=Yeast PIR protein repeat	PF00399	4	0.078
YKL163W	144893	144944	Name=Yeast PIR protein repeat	PF00399	39	0.765
YKL163W	144950	144998	Name=Yeast PIR protein repeat	PF00399	21	0.438
YKL162C	147785	148565	Name=Putative S-adenosyl-L-methionine-dependent methyltransferase	PF02636	224	0.287
YKL161C	149733	150615	Name=Protein kinase domain	PF00069	239	0.271
YKL160W	153275	153506	Name=Transcription elongation factor Elf1 like	PF05129	25	0.108
YKL159C	153845	154406	Name=Calcipressin	PF04847	340	0.606
YKL157W	155312	155861	Name=Peptidase M1 N-terminal domain	PF17900	1074	1.956
YKL157W	155963	156614	Name=Peptidase family M1 domain	PF01433	492	0.756
YKL157W	156833	157775	Name=ERAP1-like C-terminal domain	PF11838	241	0.256
YKL156W	158697	158859	Name=Ribosomal protein S27	PF01667	24	0.148
YKL155C	159707	160010	Name=Mitochondrial small ribosomal subunit Rsm22	PF09243	117	0.386
YKL155C	160358	160961	Name=Mitochondrial small ribosomal subunit Rsm22	PF09243	64	0.106
YKL154W	161712	162264	Name=Signal recognition particle receptor beta subunit	PF09439	36	0.065
YKL152C	163758	163956	Name=Histidine phosphatase superfamily (branch 1)	PF00300	1	0.005
YKL152C	164016	164373	Name=Histidine phosphatase superfamily (branch 1)	PF00300	13	0.036
YKL151C	165015	165825	Name=Carbohydrate kinase	PF01256	3203	3.954
YKL150W	166712	167006	Name=Oxidoreductase FAD-binding domain	PF00970	172	0.585
YKL150W	167036	167360	Name=Oxidoreductase NAD-binding domain	PF00175	57	0.176
YKL149C	167764	167950	Name=Lariat debranching enzyme, C-terminal domain	PF05011	46	0.247
YKL149C	168127	168817	Name=Calcineurin-like phosphoesterase	PF00149	137	0.199
YKL148C	169209	169611	Name=Fumarate reductase flavoprotein C-term	PF02910	365	0.908
YKL148C	169779	170967	Name=FAD binding domain	PF00890	937	0.789
