Gene	start	end	description	database_name	transposons	transposons_normalized
YEL077C	2423	2732	Name=Helicase conserved C-terminal domain	PF00271	285	0.922
YEL075C	5449	5683	Name=Sir1, ORC-binding domain	PF11603	233	0.996
YEL074W	6366	6462	Name=Protein of unknown function (DUF468)	PF04318	488	5.083
YEL071W	16565	16967	Name=FAD binding domain	PF01565	946	2.353
YEL071W	17087	17837	Name=FAD linked oxidases, C-terminal domain	PF02913	483	0.644
YEL070W	19697	20189	Name=Mannitol dehydrogenase Rossmann domain	PF01232	539	1.096
YEL070W	20276	21014	Name=Mannitol dehydrogenase C-terminal domain	PF08125	528	0.715
YEL069C	21671	23051	Name=Sugar (and other) transporter	PF00083	1714	1.242
YEL066W	26853	27165	Name=Acetyltransferase (GNAT) family	PF00583	806	2.583
YEL064C	29838	31044	Name=Transmembrane amino acid transporter protein	PF01490	1082	0.897
YEL063C	31804	33190	Name=Amino acid permease	PF00324	786	0.567
YEL062W	34437	35976	Name=Nitrogen permease regulator 2	PF06218	97	0.063
YEL061C	38106	38628	Name=Kinesin motor domain	PF00225	10	0.019
YEL061C	38865	39411	Name=Kinesin motor domain	PF00225	34	0.062
YEL060C	40261	41002	Name=Subtilase family	PF00082	957	1.291
YEL060C	41119	41407	Name=Peptidase inhibitor I9	PF05922	189	0.656
YEL059C-A	42414	42555	Name=Mitochondrial export protein Som1	PF11093	769	5.454
YEL058W	43429	43513	Name=Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	PF02878	7	0.083
YEL058W	44683	44911	Name=Phosphoglucomutase/phosphomannomutase, C-terminal domain	PF00408	4	0.018
YEL056W	47204	47411	Name=Histone-binding protein RBBP4 or subunit C of CAF1 complex	PF12265	126	0.609
YEL056W	48026	48140	Name=WD domain, G-beta repeat	PF00400	246	2.158
YEL055C	48962	51401	Name=DNA polymerase phi	PF04931	105	0.043
YEL054C	52789	52996	Name=Ribosomal protein L11, RNA binding domain	PF00298	128	0.618
YEL054C	53011	53176	Name=Ribosomal protein L11, N-terminal domain	PF03946	75	0.455
YEL053C	55523	55994	Name=Mak10 subunit, NatC N(alpha)-terminal acetyltransferase	PF04112	92	0.195
YEL052W	56919	57864	Name=AFG1-like ATPase	PF03969	535	0.566
YEL051W	58423	59002	Name=ATP synthase subunit D	PF01813	1	0.002
YEL050C	59762	60140	Name=Ribosomal Proteins L2, C-terminal domain	PF03947	54	0.143
YEL050C	60227	60455	Name=Ribosomal Proteins L2, RNA binding domain	PF00181	44	0.193
YEL049W	63794	64070	Name=Seripauperin and TIP1 family	PF00660	183	0.663
YEL048C	64777	65134	Name=Sedlin, N-terminal conserved region	PF04628	37	0.104
YEL047C	65444	66779	Name=FAD binding domain	PF00890	1209	0.906
YEL046C	67886	68744	Name=Beta-eliminating lyase	PF01212	164	0.191
YEL044W	70102	70186	Name=YL1 nuclear protein C-terminal domain	PF08265	1	0.012
YEL042W	74026	75322	Name=GDA1/CD39 (nucleoside phosphatase) family	PF01150	858	0.662
YEL041W	76271	76661	Name=ATP-NAD kinase N-terminal domain	PF01513	181	0.464
YEL041W	76784	77162	Name=ATP-NAD kinase C-terminal domain	PF20143	413	1.093
YEL040W	78347	78869	Name=Glycosyl hydrolases family 16	PF00722	462	0.885
YEL039C	79650	79938	Name=Cytochrome c	PF00034	274	0.951
YEL037C	81427	81535	Name=UBA/TS-N domain	PF00627	83	0.769
YEL037C	81679	81811	Name=XPC-binding domain	PF09280	83	0.629
YEL037C	82054	82159	Name=UBA/TS-N domain	PF00627	13	0.124
YEL037C	82378	82591	Name=Ubiquitin family	PF00240	48	0.225
YEL036C	83586	84366	Name=Anp1	PF03452	30	0.038
YEL034W	85928	86129	Name=Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	PF01287	215	1.07
YEL032W	87015	87348	Name=MCM N-terminal domain	PF14551	23	0.069
YEL032W	87444	87837	Name=MCM OB domain	PF17207	7	0.018
YEL032W	87978	88644	Name=MCM P-loop domain	PF00493	22	0.033
YEL032W	88902	89139	Name=MCM AAA-lid domain	PF17855	0	0
YEL031W	91014	91650	Name=E1-E2 ATPase	PF00122	132	0.208
YEL031W	91701	92394	Name=haloacid dehalogenase-like hydrolase	PF00702	148	0.214
YEL030W	94731	96531	Name=Hsp70 protein	PF00012	765	0.425
YEL029C	97097	97562	Name=Phosphomethylpyrimidine kinase	PF08543	149	0.32
YEL027W	100814	100988	Name=ATP synthase subunit C	PF00137	0	0
YEL027W	101042	101219	Name=ATP synthase subunit C	PF00137	0	0
