Gene	start	end	description	database_name	transposons	transposons_normalized
YPL283C	2416	2725	Name=Helicase conserved C-terminal domain	PF00271	263	0.851
YPL283C	2932	3409	Name=DEAD/DEAH box helicase	PF00270	1879	3.939
YPL283C	5551	5896	Name=Sir1, ORC-binding domain	PF11603	219	0.635
YPL282C	7956	8229	Name=Seripauperin and TIP1 family	PF00660	103	0.377
YPL281C	9574	10435	Name=Enolase, C-terminal TIM barrel domain	PF00113	635	0.738
YPL281C	10468	10861	Name=Enolase, N-terminal domain	PF03952	481	1.224
YPL279C	13278	13623	Name=CrcB-like protein, Camphor Resistance (CrcB)	PF02537	192	0.557
YPL274W	23181	24567	Name=Amino acid permease	PF00324	1342	0.968
YPL273W	25141	26050	Name=Homocysteine S-methyltransferase	PF02574	231	0.254
YPL272C	27138	27888	Name=Alcohol acetyltransferase	PF07247	43	0.057
YPL271W	30085	30232	Name=Mitochondrial ATP synthase epsilon chain	PF04627	9	0.061
YPL270W	30842	31679	Name=ABC transporter transmembrane region	PF00664	288	0.344
YPL270W	31877	32324	Name=ABC transporter	PF00005	171	0.383
YPL269W	33193	34894	Name=Yeast cortical protein KAR9	PF08580	1073	0.631
YPL268W	36127	36343	Name=Phosphoinositide-specific phospholipase C, efhand-like	PF09279	3	0.014
YPL268W	36385	36799	Name=Phosphatidylinositol-specific phospholipase C, X domain	PF00388	1	0.002
YPL268W	37015	37357	Name=Phosphatidylinositol-specific phospholipase C, Y domain	PF00387	3	0.009
YPL266W	39205	39961	Name=Ribosomal RNA adenine dimethylase	PF00398	8	0.011
YPL265W	41313	42711	Name=Amino acid permease	PF00324	1313	0.939
YPL264C	43372	43759	Name=EamA-like transporter family	PF00892	180	0.465
YPL264C	43867	44296	Name=EamA-like transporter family	PF00892	270	0.629
YPL263C	44577	44811	Name=Domain of unknown function (DUF4110)	PF13422	89	0.38
YPL263C	44991	45147	Name=Kelch motif	PF07646	162	1.038
YPL263C	45741	45885	Name=Galactose oxidase, central domain	PF13415	52	0.361
YPL263C	46071	46227	Name=Galactose oxidase, central domain	PF13415	128	0.821
YPL262W	47444	48437	Name=Lyase	PF00206	146	0.147
YPL262W	48635	48791	Name=Fumarase C C-terminus	PF10415	55	0.353
YPL260W	49930	50419	Name=Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662	PF10303	26	0.053
YPL260W	50431	50647	Name=Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662	PF10303	28	0.13
YPL260W	50587	50851	Name=Protein of unknown function (DUF2408); Uncharacterised protein family UPF0662	PF10303	57	0.216
YPL259C	51252	52179	Name=Adaptor complexes medium subunit family	PF00928	400	0.431
YPL259C	52275	52524	Name=Clathrin adaptor complex small chain	PF01217	104	0.418
YPL258C	53506	54133	Name=TENA/THI-4/PQQC family	PF03070	908	1.448
YPL258C	54304	55054	Name=Phosphomethylpyrimidine kinase	PF08543	1066	1.421
YPL257W	63360	63816	Name=Domain of unknown function (DUF4668)	PF15701	219	0.48
YPL256C	66029	66485	Name=Cyclin, N-terminal domain	PF00134	5	0.011
YPL255W	67755	68235	Name=Spindle pole body component BBP1, Mps2-binding protein	PF15271	11	0.023
YPL255W	68379	68874	Name=Spindle pole body component BBP1, C-terminal	PF15272	20	0.04
YPL254W	69659	70433	Name=Transcriptional regulator of RNA polII, SAGA, subunit	PF12767	49	0.063
YPL253C	71524	71941	Name=Microtubule binding	PF16796	852	2.043
YPL252C	73437	73677	Name=2Fe-2S iron-sulfur cluster binding domain	PF00111	6	0.025
YPL249C-A	75942	76224	Name=Ribosomal protein L36e	PF01158	55	0.195
